,Lin,Sin,doy
2010-10-22 08:00:00,241.70698047448587,12.349683415557289,295
2010-10-22 10:00:00,243.99247697589857,24.699366831114578,295
2010-10-22 12:00:00,246.27797347731126,37.04905024667187,295
2010-10-22 14:00:00,245.2327456996222,24.69936683111458,295
2010-10-22 16:00:00,244.18751792193314,12.34968341555729,295
2010-10-22 18:00:00,243.14229014424404,0.0,295
2010-10-22 20:00:00,242.09706236655498,0.0,295
2010-10-22 22:00:00,241.05183458886592,0.0,295
2010-10-23 00:00:00,240.00660681117685,0.0,296
2010-10-23 02:00:00,253.83177159956423,0.0,296
2010-10-23 04:00:00,267.6569363879516,0.0,296
2010-10-23 06:00:00,281.482101176339,0.0,296
2010-10-23 08:00:00,295.30726596472635,24.872718932136653,296
2010-10-23 10:00:00,309.13243075311374,49.745437864273306,296
2010-10-23 12:00:00,322.9575955415011,74.61815679640996,296
2010-10-23 14:00:00,314.97936530003346,49.74543786427331,296
2010-10-23 16:00:00,307.00113505856586,24.872718932136657,296
2010-10-23 18:00:00,299.0229048170982,0.0,296
2010-10-23 20:00:00,291.04467457563055,0.0,296
2010-10-23 22:00:00,283.06644433416295,0.0,296
2010-10-24 00:00:00,275.0882140926953,0.0,297
2010-10-24 02:00:00,278.95078137114183,0.0,297
2010-10-24 04:00:00,282.8133486495884,0.0,297
2010-10-24 06:00:00,286.675915928035,0.0,297
2010-10-24 08:00:00,290.53848320648154,10.518854952372745,297
2010-10-24 10:00:00,294.4010504849281,21.03770990474549,297
2010-10-24 12:00:00,298.26361776337467,31.556564857118236,297
2010-10-24 14:00:00,289.3224230182635,21.03770990474549,297
2010-10-24 16:00:00,280.3812282731524,10.518854952372745,297
2010-10-24 18:00:00,271.44003352804117,0.0,297
2010-10-24 20:00:00,262.49883878293,0.0,297
2010-10-24 22:00:00,253.55764403781887,0.0,297
2010-10-25 00:00:00,244.6164492927077,0.0,298
2010-10-25 02:00:00,256.9267813773484,0.0,298
2010-10-25 04:00:00,269.2371134619891,0.0,298
2010-10-25 06:00:00,281.5474455466298,0.0,298
2010-10-25 08:00:00,293.8577776312705,24.27234855530754,298
2010-10-25 10:00:00,306.1681097159112,48.54469711061508,298
2010-10-25 12:00:00,318.4784418005519,72.81704566592262,298
