,ET,ETR,ETS,discharge,leakage,overlandFlow,ppt,storageGZ,storageVZ
1981-01-01,0.04236126843499928,0.0,0.0,0.09045397688999973,0.0,0.0,0.0,1.0,10.0
1981-01-02,0.04220429820685766,0.0,0.0,0.07284798298009054,0.0,0.0,0.0,0.9095460231100002,9.957638731565002
1981-01-03,0.04172193725302069,0.0,0.0,0.06013655493812505,0.0,0.0,0.9890000343322755,0.8366980401299096,9.915434433358142
1981-01-04,0.038993325112728655,0.0,0.0,0.050626044511126185,0.0,0.0,1.0630000114440916,0.7765614851917845,10.862712530437397
1981-01-05,0.0526572449090951,0.0,0.0,0.04330450807231315,0.0,0.0,0.0,0.7259354406806582,11.886719216768762
1981-01-06,0.05083015228376846,0.0,0.0,0.03753485909291121,0.0,0.0,0.0,0.6826309326083451,11.834061971859668
1981-01-07,0.04839390738907836,0.0,0.0,0.03289861454577505,0.0,0.0,0.0,0.6450960735154339,11.783231819575901
1981-01-08,0.044602920907428865,0.0,0.0,0.029111038949255808,0.0,0.0,0.0,0.6121974589696587,11.73483791218682
1981-01-09,0.04231599028252168,0.0,0.0,0.02597256392420091,0.0,0.0,0.0,0.5830864200204029,11.690234991279393
1981-01-10,0.050856204021286745,0.0,0.0,0.02333971990315553,0.0,0.0,0.0,0.557113856096202,11.647919000996872
1981-01-11,0.04930191346079334,0.0,0.0,0.021107077867517744,0.0,0.0,0.0,0.5337741361930465,11.597062796975585
1981-01-12,0.056456205090082305,0.0,0.0,0.019195662500340424,0.0,0.0,0.0,0.5126670583255286,11.547760883514792
1981-01-13,0.05309984775161537,0.0,0.0,0.017545305542883548,0.0,0.0,0.0,0.493471395825188,11.491304678424711
1981-01-14,0.052514762168413484,0.0,0.0,0.016109473154240855,0.0,0.0,0.0,0.4759260902823045,11.438204830673094
1981-01-15,0.05379706184589266,0.0,0.0,0.014851689344374659,0.0,0.0,0.0,0.4598166171280636,11.385690068504681
1981-01-16,0.06261335193774241,0.0,0.0,0.013743014177750978,0.0,0.0,0.7739999771118163,0.4449649277836889,11.33189300665879
