,ET,ETR,ETS,discharge,leakage,overlandFlow,ppt,storageGZ,storageVZ
1981-01-01,0.008596865104211135,0.0030193437378987094,0.005577521366312426,0.2338035635841032,0.0,0.0,0.0,2.0,2.0
1981-01-02,0.007762084098397298,0.002730517537913069,0.00503156656048423,0.11819792534564225,0.0,0.0,0.0,1.7661964364158966,1.9914031348957888
1981-01-03,0.007976316824563586,0.002553775781020888,0.005422541043542699,0.061086469450970605,0.0,0.0,0.35000000000000003,1.6479985110702544,1.9836410507973914
1981-01-04,0.010910529911857113,0.0026488124578362563,0.008261717454020857,0.03284204587904399,0.0,0.0,0.777000045776367,1.5869120416192837,2.325664733972827
1981-01-05,0.013137872066144519,0.0026661058232433253,0.010471766242901191,0.018859247705692646,0.0,0.0,0.0,1.5540699957402397,3.0917542498373365
1981-01-06,0.012325977283994488,0.002505805715186134,0.009820171568808357,0.011926325542349441,0.0,0.0,0.0,1.535210748034547,3.078616377771193
1981-01-07,0.012500490187678723,0.002545696910321273,0.009954793277357451,0.008479389852786097,0.0,0.0,0.0,1.5232844224921975,3.066290400487198
1981-01-08,0.010464610400091702,0.0021345717440745702,0.008330038656017131,0.00675651978407759,0.0,0.0,0.0,1.5148050326394114,3.05378991029952
1981-01-09,0.0129578444072538,0.0026474505256146768,0.010310393881639124,0.005886475437797392,0.0,0.0,0.0,1.5080485128553338,3.043325299899428
1981-01-10,0.013959446327702395,0.002857502114554788,0.011101944213147606,0.005438398689808957,0.0,0.0,0.0,1.5021620374175366,3.0303674554921742
1981-01-11,0.013562428540890856,0.0027816767031974706,0.010780751837693388,0.00519920342195331,0.0,0.0,0.0,1.4967236387277274,3.0164080091644716
1981-01-12,0.01544163241593838,0.0031736149752566514,0.012268017440681726,0.0050635014097954265,0.0,0.0,0.0,1.4915244353057744,3.0028455806235805
1981-01-13,0.014223457323414276,0.002929508390182667,0.011293948933231612,0.004979167779238147,0.0,0.0,0.0,1.4864609338959789,2.9874039482076418
1981-01-14,0.013349712038042853,0.002755037379365582,0.010594674658677273,0.004920420212839391,0.0,0.0,0.0,1.4814817661167408,2.973180490884227
1981-01-15,0.014427733676178998,0.0029834750638398234,0.011444258612339175,0.004874504817221356,0.0,0.0,0.0,1.4765613459039013,2.959830778846184
1981-01-16,0.018997743981861458,0.0036723984221388034,0.01532534555972265,0.004835111307056066,0.0,0.0,0.41300001144409176,1.47168684108668,2.9454030451700053
1981-01-17,0.015593982471046573,0.0031793284929777644,0.012414653978068806,0.005568391555992314,0.009349746917184583,0.0,0.9609999656677245,1.4668517297796237,3.3394053126322336
