,ET,ETR,ETS,discharge,leakage,overlandFlow,ppt,storageGZ,storageVZ
1981-01-01,0.008671164412213637,0.003045457946201707,0.005625706466011931,0.2338035635841032,0.0,0.0,0.0,2.0,2.0
1981-01-02,0.0077105333121662,0.002712410492633963,0.004998122819532237,0.11819792534564225,0.0,0.0,0.0,1.7661964364158966,1.9913288355877863
1981-01-03,0.008071756589073172,0.0025870564222790493,0.005484700166794123,0.061086469450970605,0.0,0.0,0.34600000381469714,1.6479985110702544,1.98361830227562
1981-01-04,0.011164597621911253,0.002736648749020914,0.008427948872890341,0.03284204587904399,0.0,0.0,0.7380000114440917,1.5869120416192837,2.321546549501245
1981-01-05,0.013091952621635879,0.002700811663224395,0.010391140958411482,0.018859247705692646,0.0,0.0,0.0,1.5540699957402397,3.0483819633234255
1981-01-06,0.012518467440933826,0.0025871877650898386,0.009931279675843988,0.011926325542349441,0.0,0.0,0.0,1.535210748034547,3.0352900107017895
1981-01-07,0.012560536694070562,0.00260049686783552,0.009960039826235039,0.008479389852786097,0.0,0.0,0.0,1.5232844224921975,3.022771543260856
1981-01-08,0.010734595618962966,0.002226179647750859,0.008508415971212106,0.00675651978407759,0.0,0.0,0.0,1.5148050326394114,3.0102110065667853
1981-01-09,0.01308658862534279,0.002718506005954265,0.010368082619388524,0.005886475437797392,0.0,0.0,0.0,1.5080485128553338,2.999476410947822
1981-01-10,0.013973169216044252,0.002908288582617729,0.011064880633426524,0.005438398689808957,0.0,0.0,0.0,1.5021620374175366,2.986389822322479
1981-01-11,0.013544851834962953,0.0028247411456474806,0.010720110689315474,0.00519920342195331,0.0,0.0,0.0,1.4967236387277274,2.972416653106435
1981-01-12,0.015361514521553443,0.0032102511947890247,0.012151263326764417,0.0050635014097954265,0.0,0.0,0.0,1.4915244353057744,2.9588718012714725
1981-01-13,0.014269063257502728,0.0029884053416280292,0.011280657915874698,0.004979167779238147,0.0,0.0,0.0,1.4864609338959789,2.9435102867499188
1981-01-14,0.01349975804929605,0.002833043141574932,0.010666714907721118,0.004920420212839391,0.0,0.0,0.0,1.4814817661167408,2.9292412234924163
1981-01-15,0.014553788235008755,0.0030604994569113967,0.011493288778097358,0.004874504817221356,0.0,0.0,0.0,1.4765613459039013,2.91574146544312
1981-01-16,0.018348435636577516,0.00370973833171567,0.014638697304861845,0.004835111307056066,0.0,0.0,0.23899998664855954,1.47168684108668,2.9011876772081115
1981-01-17,0.015567034267262534,0.0029740547760943804,0.012592979491168152,0.0051664373582492144,0.0062338083525284756,0.0,0.9710000038146972,1.4668517297796237,3.1218392282200926
1981-01-18,0.02000984352060053,0.004930032627560204,0.015079810893040325,0.006303287572456118,0.002451214805617049,0.0,0.17600002288818362,1.4679191007739028,4.071038389415
1981-01-19,0.026326943360485723,0.007775965446078427,0.018550977914407293,0.007527176043936847,0.01621874914661745,0.0,0.8489999771118163,1.4640670280070636,4.224577353976963
1981-01-20,0.029296291602959296,0.010193156786552717,0.019103134816406575,0.00878218240657444,0.005665774064188013,0.0,0.24699997901916504,1.472758601109744,5.031031638581675
1981-01-21,0.02036883411286688,0.007603733695912168,0.012765100416954719,0.00872363330342423,0.011746296969870382,0.0,0.43599996566772464,1.4696421927673577,5.243069551933692
1981-01-22,0.03736409814221163,0.018934980413316507,0.01842911772889512,0.028627619758246136,0.2097045828009968,0.0,4.39900016784668,1.472664856433804,5.646954386518679
1981-01-23,0.0422629079006617,0.02675432855505712,0.015508579345604581,0.066917007233573,0.20267324730374728,0.0,2.5370000839233398,1.6537418194765547,9.798885873422151
1981-01-24,0.038900002180885886,0.025981541636603024,0.012918460544282862,0.06342050244622571,0.021653908307383243,0.0,0.24400000572204578,1.789498059546729,12.09094980214108
1981-01-25,0.044863789693103076,0.030082440978341306,0.014781348714761767,0.037104762127013434,0.0,0.0,0.0,1.7477314654078864,12.274395897374859
1981-01-26,0.05360670027189572,0.036266069045280486,0.01734063122661523,0.030435720536699514,0.07978071735254291,0.0,0.8510000228881837,1.710626703280873,12.229532107681756
1981-01-27,0.058410246360978454,0.0420535936959825,0.01635665266499595,0.09136329622724351,0.5893308619313551,0.0,4.9360000610351555,1.7599717000967166,12.947144712945498
1981-01-28,0.08323626390694562,0.06487605024755008,0.018360213659395535,0.23016278534780651,0.9907172834964934,0.0,6.036000061035155,2.257939265800828,17.235403665688317
1981-01-29,0.07290487846071485,0.05934172645096166,0.013563152009753193,0.3249475917852539,0.7408896818418297,0.0,3.6479999542236325,3.0184937639495146,22.197450179320036
1981-01-30,0.06954847308824766,0.05739515319935542,0.012153319888892249,0.2657222719526783,0.06223693885008246,0.0,0.29499998092651364,3.43443585400609,25.031655573241125
1981-01-31,0.07696243942532223,0.06357017937666642,0.013392260048655801,0.14896676593803665,0.0,0.0,0.0,3.2309505209034937,25.194870142229302
1981-02-01,0.08326111668351213,0.06880248650743433,0.014458630176077809,0.083950181835472,0.0,0.0,0.0,3.0819837549654574,25.117907702803983
1981-02-02,0.09309734363989852,0.07696711467407462,0.016130228965823896,0.05167049622364921,0.0,0.0,0.0,2.9980335731299848,25.03464658612047
1981-02-03,0.08807755258064863,0.07285298145559785,0.01522457112505078,0.035565152424469816,0.0,0.0,0.0,2.9463630769063354,24.941549242480566
1981-02-04,0.08972059440831126,0.07424782886744041,0.015472765540870827,0.02745823503282954,0.0,0.0,0.0,2.9107979244818663,24.853471689899916
1981-02-05,0.09910499565668628,0.0820557270822794,0.01704926857440688,0.023309516625043866,0.0,0.0,0.0,2.8833396894490364,24.7637510954916
1981-02-06,0.0949984725364598,0.07869738433051732,0.016301088205942473,0.021121386711659522,0.0,0.0,0.0,2.8600301728239925,24.66464609983492
1981-02-07,0.09579341367750766,0.07939723268880024,0.01639618098870741,0.019905871682991804,0.0,0.0,0.0,2.838908786112332,24.56964762729846
1981-02-08,0.09902889864979392,0.08212256247892735,0.016906336170866544,0.01917424104001401,0.0,0.0,0.0,2.81900291442934,24.473854213620953
1981-02-09,0.10493110681500822,0.08706557696630901,0.01786552984869922,0.018684677034875558,0.0,0.0,0.0,2.7998286733893254,24.37482531497116
1981-02-10,0.13024498672586995,0.10813833959151539,0.02210664713435456,0.018317491130493618,0.0,0.0,0.0,2.7811439963544498,24.269894208156156
1981-02-11,0.09958277245080879,0.08222760922741645,0.017355163223392343,0.018013406855359227,7.225252987690585e-05,0.0,0.19899997711181638,2.762826505223956,24.139649221430286
1981-02-12,0.09330563611974366,0.0764858649926073,0.016819771127136337,0.01775985338257208,0.0,0.0,0.0,2.744885350898474,24.238994173561423
1981-02-13,0.12231794160271868,0.10079182539879153,0.021526116203927154,0.07320950331506074,0.49486552397817146,0.0,2.3079999923706054,2.727125497515902,24.14568853744168
1981-02-14,0.11755819530928097,0.09906286029059096,0.01849533501869,0.29884889413410054,1.7487549095593191,0.0,7.026000213623048,3.148781518179013,25.836505064231392
1981-02-15,0.14713110492792109,0.12601590255172856,0.02111520237619251,0.3750143399362372,0.0,0.0,0.0,4.598687533604231,30.996192172985833
1981-02-16,0.14141588815837686,0.12118547701399668,0.020230411144380185,0.20342186848767532,0.0,0.0,0.0,4.223673193667994,30.84906106805791
