,ET,ETR,ETS,discharge,leakage,overlandFlow,ppt,storageGZ,storageVZ
1981-01-01,0.049029674361732285,0.0,0.0,0.09045397688999973,0.0,0.0,0.0,1.0,10.0
1981-01-02,0.04791481868406984,0.0,0.0,0.07284798298009054,0.0,0.0,0.0,0.9095460231100002,9.95097032563827
1981-01-03,0.044206188610172746,0.0,0.0,0.06013655493812505,0.0,0.0,1.1100000381469728,0.8366980401299096,9.9030555069542
1981-01-04,0.04802283914011595,0.0,0.0,0.050626044511126185,0.0,0.0,0.7949999809265138,0.7765614851917845,10.968849356490997
1981-01-05,0.058032769694296396,0.0,0.0,0.04330450807231315,0.0,0.0,0.0,0.7259354406806582,11.715826498277394
1981-01-06,0.05510432393091643,0.0,0.0,0.03753485909291121,0.0,0.0,0.0,0.6826309326083451,11.657793728583096
1981-01-07,0.05120343617122634,0.0,0.0,0.03289861454577505,0.0,0.0,0.0,0.6450960735154339,11.602689404652178
1981-01-08,0.04718735896288158,0.0,0.0,0.029111038949255808,0.0,0.0,0.0,0.6121974589696587,11.55148596848095
1981-01-09,0.04986035230634904,0.0,0.0,0.02597256392420091,0.0,0.0,0.0,0.5830864200204029,11.50429860951807
1981-01-10,0.053892585755244506,0.0,0.0,0.02333971990315553,0.0,0.0,0.0,0.557113856096202,11.454438257211722
1981-01-11,0.053020399325659245,0.0,0.0,0.021107077867517744,0.0,0.0,0.0,0.5337741361930465,11.400545671456475
1981-01-12,0.0590725242498418,0.0,0.0,0.019195662500340424,0.0,0.0,0.0,0.5126670583255286,11.347525272130817
1981-01-13,0.05732149087322999,0.0,0.0,0.017545305542883548,0.0,0.0,0.0,0.493471395825188,11.288452747880978
1981-01-14,0.05594999800438539,0.0,0.0,0.016109473154240855,0.0,0.0,0.0,0.4759260902823045,11.231131257007748
1981-01-15,0.05988855451288884,0.0,0.0,0.014851689344374659,0.0,0.0,0.0,0.4598166171280636,11.175181259003361
1981-01-16,0.06951373000016826,0.0,0.0,0.013743014177750978,0.0,0.0,1.096000003814697,0.4449649277836889,11.115292704490473
1981-01-17,0.05863199334628007,0.0,0.0,0.012760234190188185,0.0,0.0,1.4210000038146973,0.4312219136059379,12.141778978305002
1981-01-18,0.06176293648867233,0.0,0.0,0.01188454311720325,0.0,0.0,0.5409999847412109,0.4184616794157498,13.50414698877342
1981-01-19,0.08273562359754434,0.0,0.0,0.011100566135311324,0.0,0.0,1.3039999961853026,0.4065771362985465,13.983384037025957
1981-01-20,0.07920907899730016,0.0,0.0,0.010395628633568152,0.0,0.0,0.5800000190734863,0.3954765701632352,15.204648409613714
1981-01-21,0.06965533643987556,0.0,0.0,0.009759201605469218,0.0,0.0,0.6610000133514404,0.3850809415296671,15.7054393496899
1981-01-22,0.0970478968765842,0.0,0.0,0.0800764407512267,2.0707359618781958,0.0,5.0509998321533205,0.37532173992419776,16.296784026601465
1981-01-23,0.09287592562639989,0.0,0.0,1.0430467597449817,2.9531239828208697,1.5860584841270549,3.045999908447265,2.365981261051167,19.18
1981-01-24,0.08556272042715046,0.0,0.0,0.8611508448417802,0.36543730246103223,0.0,0.4510000228881835,2.69,19.18
1981-01-25,0.09181258764839202,0.0,0.0,0.5034717344138071,0.0,0.0,0.0,2.194286457619252,19.18
1981-01-26,0.09970248260351147,0.0,0.0,0.49089257141376313,1.045484918304016,0.0,1.2369999885559082,1.690814723205445,19.08818741235161
1981-01-27,0.08805356124945728,0.0,0.0,1.0377799420090854,5.989946316680232,4.5075734447668445,6.077999877929688,2.245407070095698,19.18
1981-01-28,0.0888266291688456,0.0,0.0,1.0856828931500926,8.08917324876083,7.003490355610737,8.177999877929688,2.69,19.18
1981-01-29,0.0849271605887505,0.0,0.0,1.0856828931500926,3.593072717340931,2.507389824190838,3.677999877929687,2.69,19.18
1981-01-30,0.08341676900422536,0.0,0.0,0.8432713775784323,0.3025832443472041,0.0,0.38600001335144046,2.69,19.18
1981-01-31,0.09306227821486743,0.0,0.0,0.4823270372974952,0.0,0.0,0.0,2.149311866768772,19.18
1981-02-01,0.09806870656158433,0.0,0.0,0.2815417859222093,0.0,0.0,0.0,1.6669848294712766,19.086937721785137
1981-02-02,0.10812476748988026,0.0,0.0,0.18797017462575275,0.0,0.0,0.0,1.3854430435490672,18.988869015223553
1981-02-03,0.10949836593438932,0.0,0.0,0.13589591391089603,0.0,0.0,0.0,1.1974728689233145,18.880744247733674
1981-02-04,0.10951185693211712,0.0,0.0,0.10359497597174383,0.0,0.0,0.0,1.0615769550124186,18.771245881799285
1981-02-05,0.1095754910460784,0.0,0.0,0.08202425130694244,0.0,0.0,0.04900000095367432,0.9579819790406747,18.66173402486716
1981-02-06,0.1019217521241853,0.0,0.0,0.06682461932348888,0.0,0.0,0.0,0.8759577277337321,18.601158534774754
1981-02-07,0.11090064092777242,0.0,0.0,0.055667169737972554,0.0,0.0,0.0,0.8091331084102432,18.49923678265057
1981-02-08,0.11352088128653284,0.0,0.0,0.04720859231219001,0.0,0.0,0.0,0.7534659386722709,18.3883361417228
1981-02-09,0.11174464386936644,0.0,0.0,0.04062659005280585,0.0,0.0,0.0,0.7062573463600809,18.27481526043626
1981-02-10,0.12974062550367216,0.0,0.0,0.0353932548818339,0.0,0.0,0.0,0.665630756307275,18.16307061656689
1981-02-11,0.10677828274726811,0.0,0.0,0.031156184662200624,0.0,0.0,0.46199998855590824,0.6302375014254411,18.033329991063216
1981-02-12,0.10820815349014758,0.0,0.0,0.027672337943618706,0.0,0.0,0.08300000429153442,0.5990813167632404,18.388551696871854
1981-02-13,0.13419568042765365,0.0,0.0,0.19630008740753224,2.019147943539526,0.0,2.9700000762939456,0.5714089788196218,18.363343547673242
1981-02-14,0.11155290742674694,0.0,0.0,1.0524696099427955,5.7684470162793104,4.42023424128813,5.879999923706055,2.3942568349516153,19.18
1981-02-15,0.13530392560316473,0.0,0.0,0.7611427426236286,0.0,0.0,0.0,2.69,19.18
1981-02-16,0.13735408549570016,0.0,0.0,0.5211644983197965,0.7373420270481148,0.0,1.0100000381469725,1.9288572573763716,19.044696074396835
1981-02-17,0.13994375217834024,0.0,0.0,0.6703573509090959,0.7840562249334653,0.0,0.9239999771118165,2.1450347861046897,19.18
1981-02-18,0.13846831491750217,0.0,0.0,0.5344497956251346,0.0,0.0,0.0,2.2587336601290593,19.18
1981-02-19,0.18249212055928782,0.0,0.0,0.31951858991109106,0.17903956452321879,0.0,0.5,1.7242838645039247,19.041531685082496
1981-02-20,0.1428244138333761,0.0,0.0,0.2591294773307339,0.04517559761072221,0.0,0.1880000114440918,1.583804839116052,19.18
1981-02-21,0.14447406680753125,0.0,0.0,0.18332840654510066,0.0,0.0,0.0,1.3698509593960402,19.18
1981-02-22,0.20391131482348107,0.0,0.0,0.1331256848526202,0.0,0.0,0.0,1.1865225528509395,19.035525933192464
1981-02-23,0.18416015189951676,0.0,0.0,0.10179542279148023,0.0,0.0,0.036000001430511464,1.0533968679983192,18.831614618368985
1981-02-24,0.14775044344254107,0.0,0.0,0.3749636052263723,2.122704032086837,0.009341872067303747,2.767000007629395,0.951601445206839,18.683454467899974
1981-02-25,0.09858013981107741,0.0,0.0,1.0856828931500926,1.74241984493014,0.6567369517800472,1.840999984741211,2.69,19.18
1981-02-26,0.0996340666796719,0.0,0.0,1.0856828931500926,3.0843659485791193,1.9986830554290265,3.184000015258789,2.69,19.18
1981-02-27,0.11440924580520787,0.0,0.0,1.0467595491782546,0.9685907465654111,0.0,1.0829999923706053,2.69,19.18
1981-02-28,0.13962661754501535,0.0,0.0,0.7176653328687632,0.0,0.0,0.0,2.611831197387157,19.18
1981-03-01,0.1350340034808965,0.0,0.0,0.37001984756668543,0.0,0.0,0.0,1.8941658645183934,19.04037338245498
1981-03-02,0.170429290432069,0.0,0.0,0.23178161454285653,0.0,0.0,0.0,1.524146016951708,18.90533937897408
1981-03-03,0.15967097819448692,0.0,0.0,0.16112120622407805,0.0,0.0,0.0,1.2923644024088516,18.73491008854201
1981-03-04,0.15876623961898254,0.0,0.0,0.3356525653123168,1.7014728325815582,0.0,2.4649999618530276,1.1312431961847735,18.57523911034752
1981-03-05,0.13670968661456903,0.0,0.0,0.6556951937447834,0.0,0.0,0.0,2.4970634634540145,19.18
1981-03-06,0.17077528438255926,0.0,0.0,0.3484616522885692,0.0,0.0,0.0,1.841368269709231,19.043290313385427
1981-03-07,0.1709980217054416,0.0,0.0,0.22152198681958513,0.0,0.0,0.2630000114440918,1.4929066174206618,18.87251502900287
1981-03-08,0.14191672213370893,0.0,0.0,0.15535647304838646,0.0,0.0,0.0,1.2713846306010765,18.964517018741514
1981-03-09,0.1993108798649183,0.0,0.0,0.11599351572355299,0.0,0.0,0.0,1.1160281575526902,18.822600296607806
1981-03-10,0.2028133357160162,0.0,0.0,0.09046110667733456,0.0,0.0,0.0,1.0000346418291368,18.623289416742892
1981-03-11,0.19145373060156257,0.0,0.0,0.07285303076991233,0.0,0.0,0.0,0.9095735351518022,18.420476081026873
1981-03-12,0.22665327001744048,0.0,0.0,0.060140273396801225,0.0,0.0,0.0,0.83672050438189,18.22902235042531
1981-03-13,0.15564450313726969,0.0,0.0,0.050628871187538754,0.0,0.0,0.0,0.7765802309850888,18.002369080407867
1981-03-14,0.14959292335604485,0.0,0.0,0.04330671239237604,0.0,0.0,0.0,0.72595135979755,17.846724577270596
