,ET,ETR,ETS,discharge,leakage,overlandFlow,ppt,storageGZ,storageVZ
1981-01-01,0.048037596987658575,0.0,0.0,0.09045397688999973,0.0,0.0,0.0,1.0,10.0
1981-01-02,0.041912313821588325,0.0,0.0,0.07284798298009054,0.0,0.0,0.0,0.9095460231100002,9.951962403012342
1981-01-03,0.038732711283678944,0.0,0.0,0.06013655493812505,0.0,0.0,0.5349999904632569,0.8366980401299096,9.91005008919075
1981-01-04,0.04023682768132304,0.0,0.0,0.050626044511126185,0.0,0.0,1.027000045776367,0.7765614851917845,10.40631736837033
1981-01-05,0.047883692835009775,0.0,0.0,0.04330450807231315,0.0,0.0,0.0,0.7259354406806582,11.39308058646537
1981-01-06,0.04707364227321913,0.0,0.0,0.03753485909291121,0.0,0.0,0.0,0.6826309326083451,11.345196893630359
1981-01-07,0.044423107097579795,0.0,0.0,0.03289861454577505,0.0,0.0,0.0,0.6450960735154339,11.298123251357142
1981-01-08,0.0403040510258679,0.0,0.0,0.029111038949255808,0.0,0.0,0.0,0.6121974589696587,11.253700144259561
1981-01-09,0.04321152968994477,0.0,0.0,0.02597256392420091,0.0,0.0,0.0,0.5830864200204029,11.213396093233692
1981-01-10,0.045051757478033506,0.0,0.0,0.02333971990315553,0.0,0.0,0.0,0.557113856096202,11.170184563543748
1981-01-11,0.04780407839240813,0.0,0.0,0.021107077867517744,0.0,0.0,0.0,0.5337741361930465,11.125132806065714
1981-01-12,0.052490354913977466,0.0,0.0,0.019195662500340424,0.0,0.0,0.0,0.5126670583255286,11.077328727673306
1981-01-13,0.051492549812188516,0.0,0.0,0.017545305542883548,0.0,0.0,0.0,0.493471395825188,11.024838372759325
1981-01-14,0.04810070085991147,0.0,0.0,0.016109473154240855,0.0,0.0,0.0,0.4759260902823045,10.973345822947135
1981-01-15,0.05160651490517914,0.0,0.0,0.014851689344374659,0.0,0.0,0.0,0.4598166171280636,10.925245122087224
1981-01-16,0.05986045287695608,0.0,0.0,0.013743014177750978,0.0,0.0,0.7729999542236329,0.4449649277836889,10.873638607182047
1981-01-17,0.04502332199625037,0.0,0.0,0.012760234190188185,0.0,0.0,1.2109999656677246,0.4312219136059379,11.586778108528723
1981-01-18,0.05153502260618176,0.0,0.0,0.01188454311720325,0.0,0.0,0.36300001144409183,0.4184616794157498,12.752754752200197
1981-01-19,0.07065484311500503,0.0,0.0,0.011100566135311324,0.0,0.0,1.1489999771118162,0.4065771362985465,13.064219741038109
1981-01-20,0.06604480125313612,0.0,0.0,0.010395628633568152,0.0,0.0,0.45399999618530273,0.3954765701632352,14.142564875034923
1981-01-21,0.053296184080474145,0.0,0.0,0.009759201605469218,0.0,0.0,0.9880000114440917,0.3850809415296671,14.53052006996709
1981-01-22,0.08217076873444298,0.0,0.0,0.030387915726141006,1.5070532201489968,0.0,5.3040000915527346,0.37532173992419776,15.465223897330706
1981-01-23,0.08192196393526935,0.0,0.0,0.8921198697730848,2.5050781199880703,0.7749452945620394,2.5870000839233396,1.8519870443470536,19.18
1981-01-24,0.0693588812736276,0.0,0.0,0.8637924484357571,0.3746411244484307,0.0,0.4440000057220459,2.69,19.18
1981-01-25,0.07860758154110335,0.0,0.0,0.5065896778547218,0.0,0.0,0.0,2.2008486760126735,19.18
1981-01-26,0.08934768105465118,0.0,0.0,0.5013241668134785,1.0710447717365135,0.0,1.2390000343322753,1.6942589981579514,19.1013924184589
