,ET,ETR,ETS,discharge,leakage,overlandFlow,ppt,storageGZ,storageVZ
1981-01-01,0.049297126379163156,0.0,0.0,0.09045397688999973,0.0,0.0,0.0,1.0,10.0
1981-01-02,0.049392208318980536,0.0,0.0,0.07284798298009054,0.0,0.0,0.0,0.9095460231100002,9.950702873620836
1981-01-03,0.04489213839430878,0.0,0.0,0.06013655493812505,0.0,0.0,1.1760000228881837,0.8366980401299096,9.901310665301855
1981-01-04,0.04649906164397804,0.0,0.0,0.050626044511126185,0.0,0.0,0.734000015258789,0.7765614851917845,11.03241854979573
1981-01-05,0.0602834973965136,0.0,0.0,0.04330450807231315,0.0,0.0,0.0,0.7259354406806582,11.71991950341054
1981-01-06,0.05582366888223917,0.0,0.0,0.03753485909291121,0.0,0.0,0.0,0.6826309326083451,11.659636006014026
1981-01-07,0.05076353666353732,0.0,0.0,0.03289861454577505,0.0,0.0,0.0,0.6450960735154339,11.603812337131783
1981-01-08,0.04583088258652517,0.0,0.0,0.029111038949255808,0.0,0.0,0.0,0.6121974589696587,11.553048800468247
1981-01-09,0.048254481087703034,0.0,0.0,0.02597256392420091,0.0,0.0,0.0,0.5830864200204029,11.507217917881722
1981-01-10,0.05433227122646083,0.0,0.0,0.02333971990315553,0.0,0.0,0.0,0.557113856096202,11.45896343679402
1981-01-11,0.053537108920587384,0.0,0.0,0.021107077867517744,0.0,0.0,0.0,0.5337741361930465,11.40463116556756
1981-01-12,0.057640104063218095,0.0,0.0,0.019195662500340424,0.0,0.0,0.0,0.5126670583255286,11.35109405664697
1981-01-13,0.05615922715253307,0.0,0.0,0.017545305542883548,0.0,0.0,0.0,0.493471395825188,11.293453952583752
1981-01-14,0.05731533103030477,0.0,0.0,0.016109473154240855,0.0,0.0,0.0,0.4759260902823045,11.23729472543122
1981-01-15,0.06053033663437138,0.0,0.0,0.014851689344374659,0.0,0.0,0.0,0.4598166171280636,11.179979394400913
1981-01-16,0.06765632080746789,0.0,0.0,0.013743014177750978,0.0,0.0,1.159000015258789,0.4449649277836889,11.119449057766543
1981-01-17,0.05577265147937643,0.0,0.0,0.012760234190188185,0.0,0.0,1.4569999694824216,0.4312219136059379,12.210792752217865
1981-01-18,0.06187758920123334,0.0,0.0,0.01188454311720325,0.0,0.0,0.272000002861023,0.4184616794157498,13.612020070220908
1981-01-19,0.07853281290491851,0.0,0.0,0.011100566135311324,0.0,0.0,1.3659999847412108,0.4065771362985465,13.822142483880697
1981-01-20,0.07329330917350793,0.0,0.0,0.010395628633568152,0.0,0.0,0.43400001525878906,0.3954765701632352,15.109609655716989
1981-01-21,0.0641084326121906,0.0,0.0,0.009759201605469218,0.0,0.0,0.41999998092651364,0.3850809415296671,15.470316361802269
1981-01-22,0.09060003492277797,0.0,0.0,0.048968086167570535,1.7806078751938124,0.0,5.2250000000000005,0.37532173992419776,15.82620791011659
1981-01-23,0.08765584236737432,0.0,0.0,0.9678381971233739,2.4033441423738395,0.8524674742009055,2.490999984741211,2.10696152895044,19.18
1981-01-24,0.08821255119201904,0.0,0.0,0.8935109060404418,0.4767874583447167,0.0,0.5650000095367432,2.69,19.18
1981-01-25,0.08728139617794972,0.0,0.0,0.5415492327909385,0.0,0.0,0.0,2.2732765523042753,19.18
1981-01-26,0.09582233986990642,0.0,0.0,0.5642695688642898,1.2508962792109344,0.0,1.434000015258789,1.731727319513337,19.092718603822046
1981-01-27,0.08496741375488924,0.0,0.0,1.0549734071733328,6.475032433657219,5.148413056343868,6.559999847412109,2.4183540298599815,19.18
1981-01-28,0.08304814415652127,0.0,0.0,1.0856828931500926,7.826951703255588,6.741268810105495,7.909999847412109,2.69,19.18
1981-01-29,0.08179316768116607,0.0,0.0,1.0856828931500926,3.95920681706005,2.873523923909957,4.0409999847412115,2.69,19.18
1981-01-30,0.08379375861333982,0.0,0.0,0.838377774454925,0.2852062471087038,0.0,0.36900000572204594,2.69,19.18
1981-01-31,0.09217021733317977,0.0,0.0,0.4765278867638167,0.0,0.0,0.0,2.1368284726537787,19.18
1981-02-01,0.10037933195378781,0.0,0.0,0.2791102301061409,0.0,0.0,0.0,1.660300585889962,19.08782978266682
1981-02-02,0.10714554833769696,0.0,0.0,0.18669842214526322,0.0,0.0,0.0,1.3811903557838212,18.987450450713034
1981-02-03,0.11142085945196599,0.0,0.0,0.13513889648450975,0.0,0.0,0.0,1.1944919336385582,18.880304902375336
1981-02-04,0.10981442213300266,0.0,0.0,0.103104100031537,0.0,0.0,0.0,1.0593530371540485,18.76888404292337
1981-02-05,0.10797721331432053,0.0,0.0,0.0816859294053032,0.0,0.0,0.04700000286102293,0.9562489371225114,18.65906962079037
1981-02-06,0.09743261352128169,0.0,0.0,0.06658052047989203,0.0,0.0,0.0,0.8745630077172081,18.59809241033707
1981-02-07,0.11044902288941232,0.0,0.0,0.05548466131929685,0.0,0.0,0.0,0.8079824872373162,18.500659796815793
1981-02-08,0.1124977340974755,0.0,0.0,0.047068179241328445,0.0,0.0,0.0,0.7524978259180194,18.390210773926377
1981-02-09,0.1068830216824749,0.0,0.0,0.04051600327002865,0.0,0.0,0.0,0.705429646676691,18.277713039828903
1981-02-10,0.12630437480025536,0.0,0.0,0.03530443891563797,0.0,0.0,0.0,0.6649136434066624,18.17083001814643
1981-02-11,0.10300399685215471,0.0,0.0,0.031083661314778948,0.0,0.0,0.49099998474121087,0.6296092044910242,18.044525643346176
1981-02-12,0.10315743539332269,0.0,0.0,0.027612269543919328,0.0,0.0,0.039999997615814215,0.5985255431762453,18.432521631235236
1981-02-13,0.13043549478048994,0.0,0.0,0.21813451511721177,2.1399286452714854,0.0,3.080999946594239,0.5709132736323259,18.369364193457727
1981-02-14,0.1055651964073351,0.0,0.0,1.0629229526971975,5.57943465100476,4.319219102094163,5.684999847412109,2.4927074037865995,19.18
1981-02-15,0.1322586829525257,0.0,0.0,0.7611427426236286,0.0,0.0,0.0,2.69,19.18
1981-02-16,0.135525932357396,0.0,0.0,0.46950460709884956,0.511215380875381,0.0,0.7789999961853028,1.9288572573763716,19.047741317047475
1981-02-17,0.13981441163486552,0.0,0.0,0.6007337980450982,0.866185630326811,0.0,1.00600004196167,1.970568031152903,19.18
1981-02-18,0.13781266451636437,0.0,0.0,0.5234415265652312,0.0,0.0,0.0,2.2360198634346156,19.18
1981-02-19,0.1790488749301043,0.0,0.0,0.31389258476413884,0.17113847199762233,0.0,0.48800001144409183,1.7125783368693848,19.042187335483632
1981-02-20,0.13961962515280787,0.0,0.0,0.25380918878890246,0.04238036817147872,0.0,0.18199999332427977,1.5698242241028684,19.18
1981-02-21,0.14383176487815486,0.0,0.0,0.17995492294457682,0.0,0.0,0.0,1.3583954034854449,19.18
1981-02-22,0.19898490169558541,0.0,0.0,0.1310998277876565,0.0,0.0,0.0,1.1784404805408681,19.03616823512185
1981-02-23,0.18097687170807294,0.0,0.0,0.10047372862890847,0.0,0.0,0.0,1.0473406527532114,18.837183333426264
1981-02-24,0.14622433863606518,0.0,0.0,0.3578677043379592,2.071982130711522,0.0,2.742000007629394,0.9468669241243031,18.656206461718195
1981-02-25,0.09600043872991403,0.0,0.0,1.0821814721193461,1.7199995460113087,0.6087994243898285,1.815999984741211,2.660981350497866,19.18
1981-02-26,0.09518042109768189,0.0,0.0,1.0856828931500926,3.134819502608366,2.049136609458273,3.229999923706054,2.69,19.18
1981-02-27,0.10828349032498086,0.0,0.0,1.0155799436894881,0.8727165516366995,0.0,0.9810000419616698,2.69,19.18
1981-02-28,0.12894898498654328,0.0,0.0,0.6824555624795771,0.0,0.0,0.0,2.547136607947211,19.18
1981-03-01,0.129579106231383,0.0,0.0,0.3579076426997738,0.0,0.0,0.0,1.8646810454676335,19.051051015013456
1981-03-02,0.16447435615431055,0.0,0.0,0.2260481899001974,0.0,0.0,0.0,1.5067734027678599,18.92147190878207
1981-03-03,0.15653775724393593,0.0,0.0,0.15790993305730214,0.0,0.0,0.0,1.2807252128676627,18.75699755262776
1981-03-04,0.14352902600653233,0.0,0.0,0.3390631960586856,1.7209308227830533,0.0,2.444000053405762,1.1228152798103606,18.60045979538382
1981-03-05,0.12630597330790266,0.0,0.0,0.6597391962002461,0.0,0.0,0.0,2.504682906534728,19.18
1981-03-06,0.16905693516901674,0.0,0.0,0.3499028363116259,0.0,0.0,0.0,1.8449437103344821,19.0536940266921
1981-03-07,0.16170592119144003,0.0,0.0,0.22221571336179113,0.0,0.0,0.26400001049041744,1.4950408740228562,18.884637091523086
1981-03-08,0.1412679922230031,0.0,0.0,0.15574890148312706,0.0,0.0,0.0,1.272825160661065,18.986931180822065
1981-03-09,0.18953088190847797,0.0,0.0,0.11623931775732868,0.0,0.0,0.0,1.1170762591779382,18.845663188599065
1981-03-10,0.19810504756616,0.0,0.0,0.09062631438525624,0.0,0.0,0.0,1.0008369414206097,18.656132306690584
1981-03-11,0.18509827911603788,0.0,0.0,0.07296997386811395,0.0,0.0,0.0,0.9102106270353537,18.45802725912442
1981-03-12,0.2173724350626699,0.0,0.0,0.060226407177268,0.0,0.0,0.0,0.8372406531672397,18.272928980008384
1981-03-13,0.14518733213642993,0.0,0.0,0.050694340266418926,0.0,0.0,0.0,0.7770142459899716,18.055556544945713
1981-03-14,0.14325734519624841,0.0,0.0,0.04335776211654968,0.0,0.0,0.0,0.7263199057235527,17.910369212809282
1981-03-15,0.1488804861419776,0.0,0.0,0.03757727241319117,0.0,0.0,1.0670000076293944,0.6829621436070029,17.767111867613036
1981-03-16,0.1221375148612764,0.0,0.0,0.046101607751968705,0.45909389712736726,0.0,1.0760000228881834,0.6453848711938116,18.68523138910045
1981-03-17,0.18556009874459445,0.0,0.0,0.10288908362008685,0.0,0.0,0.0,1.0583771605692103,19.18
1981-03-18,0.2025252523551116,0.0,0.0,0.08153762974411702,0.0,0.0,0.0,0.9554880769491232,18.994439901255404
1981-03-19,0.13267064836072223,0.0,0.0,0.07612035141900388,0.2962440081689586,0.0,0.8170000076293944,0.873950447205006,18.791914648900292
1981-03-20,0.16490117478165522,0.0,0.0,0.25568350109718685,1.0150988442918276,0.0,1.1800000190734863,1.0940741039549606,19.18
1981-03-21,0.12245707058704294,0.0,0.0,0.7364406914277873,1.5665428683778089,0.0,1.688999938964844,1.8534894471496017,19.18
1981-03-22,0.15960003538942266,0.0,0.0,0.9402409280220355,0.645399983684058,0.0,0.8050000190734864,2.6835916240996234,19.18
1981-03-23,0.20362518283031417,0.0,0.0,0.59931612228596,0.0,0.0,0.0,2.3887506797616456,19.18
1981-03-24,0.19464183138154326,0.0,0.0,0.3278380286305881,0.0,0.0,0.0,1.789434557475685,18.976374817169685
1981-03-25,0.1783526573403778,0.0,0.0,0.6450846688099063,2.3303802979301764,0.4568921579653673,2.9069999694824213,1.4615965288450967,18.781732985788135
1981-03-26,0.1761797450857071,0.0,0.0,1.0856828931500926,2.1238202549142784,1.0381373617641856,2.3000000000000003,2.69,19.18
1981-03-27,0.16496697595294826,0.0,0.0,0.7611427426236286,0.0,0.0,0.023000001907348633,2.69,19.18
1981-03-28,0.22258042661166996,0.0,0.0,0.3845055210331948,0.0,0.0,0.0,1.9288572573763716,19.038033025954405
1981-03-29,0.2503013653961791,0.0,0.0,0.23853772697182954,0.0,0.0,0.3710000038146972,1.544351736343177,18.815452599342734
1981-03-30,0.19174914694229114,0.0,0.0,0.16487258830796486,0.0,0.0,0.0,1.3058140093713473,18.93615123776125
1981-03-31,0.19863447709156415,0.0,0.0,0.12190913699382099,0.0,0.0,0.0,1.1409414210633826,18.744402090818955
1981-04-01,0.19788092520388578,0.0,0.0,0.0944157264096418,0.0,0.0,0.7850000381469727,1.0190322840695616,18.54576761372739
1981-04-02,0.2026114090375455,0.0,0.0,0.0756410386443542,0.0,0.0,0.0,0.9246165576599199,19.132886726670474
1981-04-03,0.2224102464288579,0.0,0.0,0.06218731574003985,0.0,0.0,0.0,0.8489755190155657,18.93027531763293
1981-04-04,0.23430561785697418,0.0,0.0,0.05218088418072886,0.0,0.0,0.0,0.7867882032755257,18.707865071204072
1981-04-05,0.28823155428922287,0.0,0.0,0.04451440393266586,0.0,0.0,0.0,0.7346073190947969,18.4735594533471
1981-04-06,0.2771614558111636,0.0,0.0,0.03849680245826244,0.0,0.0,0.0,0.6900929151621311,18.185327899057878
1981-04-07,0.23872054430182302,0.0,0.0,0.033677378740708405,0.0,0.0,0.0,0.6515961127038686,17.90816644324671
1981-04-08,0.22677332313007767,0.0,0.0,0.029751307877031122,0.0,0.0,0.0,0.6179187339631603,17.66944589894489
1981-04-09,0.21554746798681218,0.0,0.0,0.026506024232166716,0.0,0.0,0.0,0.5881674260861292,17.442672575814814
1981-04-10,0.22542370483699287,0.0,0.0,0.023789380708928207,0.0,0.0,0.0,0.5616614018539624,17.227125107828
1981-04-11,0.22088880449729426,0.0,0.0,0.02148999529556887,0.0,0.0,0.0,0.5378720211450343,17.00170140299101
1981-04-12,0.21681619180487557,0.0,0.0,0.019524710852432115,0.0,0.0,0.0,0.5163820258494654,16.780812598493714
1981-04-13,0.23658366566850839,0.0,0.0,0.017830359571983045,0.0,0.0,0.0,0.49685731499703334,16.563996406688837
1981-04-14,0.2718098371219454,0.0,0.0,0.01635821589047322,0.0,0.0,0.0,0.47902695542505036,16.327412741020325
1981-04-15,0.2782408905537584,0.0,0.0,0.01507017565211348,0.0,0.0,0.0,0.4626687395345771,16.055602903898382
1981-04-16,0.24613462494561522,0.0,0.0,0.013936071285569772,0.0,0.0,0.0,0.4475985638824637,15.777362013344622
1981-04-17,0.24164121151643875,0.0,0.0,0.012931751163509057,0.0,0.0,0.0,0.433662492596894,15.531227388399005
1981-04-18,0.22405652773707557,0.0,0.0,0.012037683265211443,0.0,0.0,0.0,0.42073074143338485,15.289586176882569
1981-04-19,0.1610384835347884,0.0,0.0,0.011237925035692814,0.0,0.0,0.7739999771118163,0.4086930581681734,15.065529649145493
1981-04-20,0.13651100997872898,0.0,0.0,0.010519353191112888,0.0,0.0,0.5409999847412109,0.3974551331324806,15.678491142722521
1981-04-21,0.20376309555505123,0.0,0.0,0.009871080797349548,0.0,0.0,0.0,0.3869357799413678,16.082980117485
1981-04-22,0.2576146507104257,0.0,0.0,0.009284011106637197,0.0,0.0,0.0,0.37706469914401824,15.879217021929946
1981-04-23,0.3066760696945776,0.0,0.0,0.008750492515814313,0.0,0.0,0.0,0.36778068803738106,15.62160237121952
1981-04-24,0.2877314859920839,0.0,0.0,0.008264049161142007,0.0,0.0,0.0,0.3590301955215668,15.314926301524943
1981-04-25,0.22941294151787228,0.0,0.0,0.007819168693423533,0.0,0.0,0.0,0.35076614636042486,15.02719481553286
1981-04-26,0.1852836665413616,0.0,0.0,0.0074111337105011495,0.0,0.0,0.0,0.34294697766700133,14.797781874014989
1981-04-27,0.19156406931788056,0.0,0.0,0.007035886830812248,0.0,0.0,0.0,0.33553584395650016,14.612498207473628
1981-04-28,0.26396696870381825,0.0,0.0,0.0066899219136180655,0.0,0.0,0.0,0.3284999571256879,14.420934138155749
1981-04-29,0.31733301670407965,0.0,0.0,0.006370195765258547,0.0,0.0,0.0,0.3218100352120699,14.156967169451933
1981-04-30,0.3381946943381008,0.0,0.0,0.006074056017860722,0.0,0.0,0.0,0.31543983944681137,13.839634152747852
1981-05-01,0.2987012601619642,0.0,0.0,0.005799181866040064,0.0,0.0,0.0,0.30936578342895066,13.501439458409749
1981-05-02,0.240606880783152,0.0,0.0,0.005543535094877566,0.0,0.0,0.0,0.3035666015629106,13.202738198247786
1981-05-03,0.2108677205576247,0.0,0.0,0.005305319396839521,0.0,0.0,0.0,0.29802306646803306,12.962131317464634
1981-05-04,0.2201504291021365,0.0,0.0,0.005082946404714959,0.0,0.0,0.0,0.2927177470711935,12.751263596907007
1981-05-05,0.2072571992874253,0.0,0.0,0.004875007196834505,0.0,0.0,0.0,0.2876348006664786,12.53111316780487
1981-05-06,0.21248203005437596,0.0,0.0,0.004680248285002824,0.0,0.0,0.0,0.28275979346964414,12.323855968517446
1981-05-07,0.21987045077401188,0.0,0.0,0.004497551293154122,0.0,0.0,0.0,0.2780795451846413,12.11137393846307
1981-05-08,0.22761245266962377,0.0,0.0,0.004325915689315175,0.0,0.0,0.0,0.27358199389148713,11.891503487689056
1981-05-09,0.2465063663208986,0.0,0.0,0.004164444055132457,0.0,0.0,0.0,0.26925607820217196,11.663891035019432
1981-05-10,0.23496839456327,0.0,0.0,0.004012329473549728,0.0,0.0,0.0,0.2650916341470395,11.417384668698533
1981-05-11,0.22782585693128485,0.0,0.0,0.003868844691910848,0.0,0.0,0.0,0.26107930467348983,11.182416274135262
1981-05-12,0.23824853885057673,0.0,0.0,0.0037333327791370372,0.0,0.0,0.0,0.257210459981579,10.954590417203974
1981-05-13,0.2269399552194606,0.0,0.0,0.0036051990449936905,0.0,0.0,0.0,0.2534771272024419,10.716341878353399
1981-05-14,0.2089191551893841,0.0,0.0,0.003483904029360296,0.0,0.0,0.0,0.24987192815744827,10.489401923133935
1981-05-15,0.15783022869825625,0.0,0.0,0.0033689574018121765,0.0,0.0,0.0,0.246388024128088,10.28048276794455
1981-05-16,0.16848850115800768,0.0,0.0,0.003259912638241648,0.0,0.0,0.0,0.24301906672627577,10.122652539246292
1981-05-17,0.18388679692147777,0.0,0.0,0.003156362362882515,0.0,0.0,0.0,0.23975915408803414,9.954164038088287
1981-05-18,0.17472078907854716,0.0,0.0,0.0030579342618932133,0.0,0.0,4.654000091552735,0.23660279172515167,9.770277241166811
1981-05-19,0.21054651103145874,0.0,0.0,0.002964287489340472,0.0,0.0,0.39299998283386234,0.23354485746325848,14.249556543640997
1981-05-20,0.2122526069914796,0.0,0.0,0.0028751094985944026,0.0,0.0,0.12200000286102296,0.230580569973918,14.432010015443401
1981-05-21,0.24350990811425507,0.0,0.0,0.002790113242265213,0.0,0.0,0.0,0.22770546047532356,14.341757411312942
1981-05-22,0.2636974155426475,0.0,0.0,0.0027090346922556486,0.0,0.0,0.0,0.22491534723305834,14.098247503198689
1981-05-23,0.28044912715508286,0.0,0.0,0.0026316306385726707,0.0,0.0,0.0,0.2222063125408027,13.83455008765604
1981-05-24,0.28226583539875744,0.0,0.0,0.0025576767314795567,0.0,0.0,0.0,0.21957468190223,13.554100960500955
1981-05-25,0.26503925369002607,0.0,0.0,0.002486965736572131,0.0,0.0,0.21300001144409178,0.21701700517075045,13.2718351251022
1981-05-26,0.252515852493162,0.0,0.0,0.002419305976590163,0.0,0.0,0.061000001430511444,0.21453003943417834,13.219795882856268
1981-05-27,0.2717348242739174,0.0,0.0,0.0023545199373574592,0.0,0.0,0.0,0.2121107334575882,13.028280031793617
