,ET,ETR,ETS,discharge,leakage,overlandFlow,ppt,storageGZ,storageVZ
1981-01-01,0.04287297832148545,0.0,0.0,0.09045397688999973,0.0,0.0,0.0,1.0,10.0
1981-01-02,0.04537069056861435,0.0,0.0,0.07284798298009054,0.0,0.0,0.0,0.9095460231100002,9.957127021678518
1981-01-03,0.0407960986941515,0.0,0.0,0.06013655493812505,0.0,0.0,1.1060000419616698,0.8366980401299096,9.911756331109908
1981-01-04,0.039501496090357226,0.0,0.0,0.050626044511126185,0.0,0.0,0.875,0.7765614851917845,10.976960274377426
1981-01-05,0.05585589505807248,0.0,0.0,0.04330450807231315,0.0,0.0,0.0,0.7259354406806582,11.812458778287068
1981-01-06,0.051114317513027877,0.0,0.0,0.03753485909291121,0.0,0.0,0.0,0.6826309326083451,11.756602883228998
1981-01-07,0.048097635638405294,0.0,0.0,0.03289861454577505,0.0,0.0,0.0,0.6450960735154339,11.705488565715973
1981-01-08,0.04423682417864916,0.0,0.0,0.029111038949255808,0.0,0.0,0.0,0.6121974589696587,11.657390930077563
1981-01-09,0.043322440510366746,0.0,0.0,0.02597256392420091,0.0,0.0,0.0,0.5830864200204029,11.613154105898914
1981-01-10,0.049102189510926805,0.0,0.0,0.02333971990315553,0.0,0.0,0.0,0.557113856096202,11.569831665388548
1981-01-11,0.04843308493738792,0.0,0.0,0.021107077867517744,0.0,0.0,0.0,0.5337741361930465,11.520729475877623
1981-01-12,0.05580905568792384,0.0,0.0,0.019195662500340424,0.0,0.0,0.0,0.5126670583255286,11.472296390940235
1981-01-13,0.05444909604430558,0.0,0.0,0.017545305542883548,0.0,0.0,0.0,0.493471395825188,11.416487335252313
1981-01-14,0.05223307974973363,0.0,0.0,0.016109473154240855,0.0,0.0,0.0,0.4759260902823045,11.362038239208008
1981-01-15,0.053274540938171966,0.0,0.0,0.014851689344374659,0.0,0.0,0.0,0.4598166171280636,11.309805159458277
1981-01-16,0.061988158990132415,0.0,0.0,0.013743014177750978,0.0,0.0,1.0779999732971193,0.4449649277836889,11.256530618520106
1981-01-17,0.04431847979938166,0.0,0.0,0.012760234190188185,0.0,0.0,1.543000030517578,0.4312219136059379,12.272542432827091
1981-01-18,0.050495077160754395,0.0,0.0,0.01188454311720325,0.0,0.0,1.0810000419616699,0.4184616794157498,13.771223983545287
1981-01-19,0.07605608358986485,0.0,0.0,0.011100566135311324,0.0,0.0,1.3840000152587888,0.4065771362985465,14.801728948346202
1981-01-20,0.06549992645373001,0.0,0.0,0.010395628633568152,0.0,0.0,0.9939999580383302,0.3954765701632352,16.109672880015125
1981-01-21,0.059515872346152465,0.0,0.0,0.009759201605469218,0.0,0.0,1.0449999809265138,0.3850809415296671,17.038172911599723
1981-01-22,0.08163739610681614,0.0,0.0,0.4297126492094384,3.869019593555695,1.1246286842704545,5.106999969482422,0.37532173992419776,18.023657020180085
