,ET,ETR,ETS,discharge,leakage,overlandFlow,ppt,storageGZ,storageVZ
1981-01-01,0.010022540121178978,0.0035204877469573333,0.006502052374221645,0.2338035635841032,0.0,0.0,0.0,2.0,2.0
1981-01-02,0.009527043463276473,0.003352823364931084,0.006174220098345388,0.11819792534564225,0.0,0.0,0.0,1.7661964364158966,1.989977459878821
1981-01-03,0.010860868784491587,0.0031049960284547868,0.007755872756036801,0.061086469450970605,0.0,0.0,0.8119999885559083,1.6479985110702544,1.9804504164155445
1981-01-04,0.01368761700409426,0.002853146075611087,0.010834470928483173,0.03284204587904399,0.0,0.0,0.5560000419616699,1.5869120416192837,2.7815895361869605
1981-01-05,0.017987089937034222,0.003348265556732203,0.01463882438030202,0.018859247705692646,0.0,0.0,0.0,1.5540699957402397,3.3239019611445366
1981-01-06,0.017578536284158612,0.0032798511852882477,0.014298685098870367,0.011926325542349441,0.0,0.0,0.0,1.535210748034547,3.305914871207502
1981-01-07,0.016230008276517584,0.0030350151663144686,0.013194993110203116,0.008479389852786097,0.0,0.0,0.0,1.5232844224921975,3.2883363349233434
1981-01-08,0.015061493272169593,0.002822361213342629,0.012239132058826966,0.00675651978407759,0.0,0.0,0.0,1.5148050326394114,3.272106326646826
1981-01-09,0.015779142122234434,0.0029628848700111636,0.01281625725222327,0.005886475437797392,0.0,0.0,0.0,1.5080485128553338,3.257044833374657
1981-01-10,0.018068260652121047,0.003400323916760225,0.014667936735360822,0.005438398689808957,0.0,0.0,0.0,1.5021620374175366,3.241265691252422
1981-01-11,0.01733591557214412,0.003270276891837544,0.014065638680306575,0.00519920342195331,0.0,0.0,0.0,1.4967236387277274,3.223197430600302
1981-01-12,0.018571292497814015,0.0035117758135013995,0.015059516684312614,0.0050635014097954265,0.0,0.0,0.0,1.4915244353057744,3.205861515028157
1981-01-13,0.01805102276162123,0.00342189386897007,0.014629128892651161,0.004979167779238147,0.0,0.0,0.0,1.4864609338959789,3.1872902225303434
1981-01-14,0.01803933561731407,0.003428101399456614,0.014611234217857455,0.004920420212839391,0.0,0.0,0.0,1.4814817661167408,3.169239199768722
1981-01-15,0.019070916943359745,0.003633335969727046,0.0154375809736327,0.004874504817221356,0.0,0.0,0.0,1.4765613459039013,3.1511998641514083
1981-01-16,0.022859630649834164,0.004155440238698488,0.018704190411135677,0.004994382836789447,0.003440461686790763,0.0,0.7460000038146973,1.47168684108668,3.1321289472080487
1981-01-17,0.019736224040784726,0.005284798455243936,0.014451425585540788,0.007433885179038277,0.018717760446360497,0.0,1.1130000114440917,1.470132919936681,3.8518288586861207
1981-01-18,0.023029800465374964,0.007823258106064527,0.015206542359310436,0.009205150880586283,0.006155424080051364,0.0,0.271999979019165,1.4814167952040034,4.926374885643069
1981-01-19,0.02981616666127983,0.011596752705144531,0.0182194139561353,0.011097316324257521,0.031399653667170783,0.0,1.0770000457763673,1.4783670684034682,5.169189640116803
1981-01-20,0.029852338936098954,0.013132952115688656,0.016719386820410298,0.01324642791522198,0.012673223214779584,0.0,0.36300001144409183,1.4986694057463816,6.18497386556472
1981-01-21,0.02608258895234636,0.011956389405456219,0.01412619954689014,0.011751858720738556,0.01083989105042903,0.0,0.2889999866485595,1.498096201045939,6.505448314857935
1981-01-22,0.03948301092988279,0.02196251991608434,0.01752049101379845,0.0352749196296746,0.25438338522932746,0.0,4.372999954223633,1.4971842333756293,6.7575258215037195
1981-01-23,0.046996753004082174,0.031193423796457356,0.015803329207624815,0.08275057178689962,0.26929702614562234,0.0,2.943999862670899,1.7162926989752822,10.836659379568145
1981-01-24,0.05244272217645115,0.036549586789057426,0.015893135387393727,0.0803087592391768,0.02712025065884112,0.0,0.26900000572204585,1.902839153334005,13.46436546308934
1981-01-25,0.053388274163331605,0.03733138811463032,0.01605688604870128,0.046434059476520476,0.0,0.0,0.0,1.8496506447536694,13.653802495976091
1981-01-26,0.05699361639602454,0.04015544684026484,0.016838169555759702,0.03767722121137118,0.10020932292213029,0.0,0.9350000381469725,1.8032165852771491,13.60041422181276
1981-01-27,0.060235713299021845,0.0449696141061996,0.015266099192822251,0.12198493068862913,0.8160437274409974,0.0,5.961000061035157,1.865748686987908,14.378211320641581
