,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127,128,129,130,131,132,133,134,135,136,137,138,139
2016-04-08,0.18183188584,0.0189311846107,0.132394078977,0.237441289446,0.463869527534,0.225247574009,0.017711134134,0.0228292666857,0.13749428576,0.0130558484588,0.00816731902006,0.0233034059713,0.328675903112,0.0189342787824,0.337873279623,0.28420702678,0.0130718553588,0.28246720522,0.595668073302,0.00573969135633,0.0118738887066,0.0119726079791,0.0970605498295,0.145554453517,0.00509086493122,0.131630775339,0.0173842231222,0.236830197638,0.00696599441328,0.0951407542846,0.00530088762098,0.00828027045919,0.00971524068926,0.00623420933771,0.157572852009,0.00489089984295,0.00711079187694,0.392634074075,0.00842000603604,0.643797731146,0.024296101965,0.0055804380131,0.244801270665,0.039912763456,0.00720190131218,0.28532638882,0.293065701656,0.346152452323,0.00839613224406,0.53800706503,0.559070552055,1.34808676849,0.266600223204,0.787423529007,0.00456026334943,0.208267672571,0.00440537696648,0.116005198383,1.9193198718,0.230862843334,0.0453171643333,0.0261376227673,0.569775083639,0.57896708722,0.00457099278035,0.19958364127,0.23494265279,0.143271886817,0.0158994928241,0.592396766121,0.603382147955,0.768080265999,0.0960898704134,0.00877714984668,0.786848129709,2.20759421948,0.801025906235,0.211453512696,2.49747354463,0.0721508076358,0.0866698360656,0.0054963965501,0.0199363294039,3.05323801504,0.00623732943694,3.2488632829,3.63944659694,0.822936780944,0.422462945309,0.0953312766485,0.103597361743,1.29447579758,0.0277218751187,0.762985393679,4.34172086746,0.0403470282375,0.134260448769,4.61375004026,0.0907935986408,0.108629420808,0.100233700732,0.886740787695,0.309282471418,1.24367170416,0.130333286913,0.113787327908,0.143884817917,6.05593970836,0.0875424757087,0.248902125313,0.488234050208,0.338460164773,0.0765820428392,0.0893070440906,1.54435867153,0.143592548971,0.125333283776,1.83435491992,1.9525911576,0.0803782157247,6.16929637916,2.11721087521,6.38034757218,2.21043558318,0.0887319334879,2.40066913396,0.245794232087,6.8726348223,2.52707666852,3.0120798483,0.0793942052004,0.0800094876442,3.35086888508,7.46093571027,0.414688264789,8.01784130019,8.45357351994,9.30874090465,12.8805560826
2016-04-09,0.171412091239,0.0168337503027,0.124807233769,0.225123638408,0.437986146985,0.21321156168,0.0157994291371,0.0203002217134,0.129796341517,0.0116140200703,0.00726253417173,0.0207298579121,0.31061158251,0.0169136314448,0.318511958256,0.267920764247,0.0116653454923,0.265212031865,0.562280360874,0.00513574551978,0.0105962912653,0.0106461426733,0.0918742686659,0.138172362961,0.00455519247236,0.122734880593,0.0154813881034,0.223575423078,0.00622250465834,0.0903257844877,0.00474311138568,0.00737674295672,0.00863898907836,0.005568961127,0.14890802307,0.00435555948164,0.00636459011045,0.370855533866,0.00748723521379,0.606817840096,0.0217112711408,0.004980001556,0.231696440822,0.0356846898711,0.00644613008806,0.266942810824,0.273869965855,0.32709999235,0.00749089240695,0.505691798238,0.524513334148,1.27180851291,0.251970127905,0.742274129871,0.00407364415956,0.197187943067,0.00392467113406,0.10935754036,1.81087432276,0.21815573115,0.04032149553,0.0232538381834,0.534088336221,0.542299477462,0.00407061976069,0.188675981018,0.222226280241,0.135386075229,0.0141729626461,0.554284463685,0.564097603961,0.719370398944,0.0908383512226,0.00783083258906,0.736080591161,2.08263680482,0.748729778861,0.200139105675,2.35659480323,0.0641954063389,0.0771301492078,0.00488750857872,0.0177277838063,2.88153220455,0.00554635773967,3.06609338293,3.43517873719,0.768272514171,0.399254195604,0.0901333393166,0.0979899810593,1.21404065522,0.0246508472869,0.721345596784,4.09823907674,0.0358867397352,0.127076460031,4.35533273517,0.0858792052745,0.0966860444821,0.0953083115052,0.838402513698,0.292679398205,1.17619552051,0.12369425066,0.101279330398,0.136662121754,5.7089567454,0.0827691684477,0.236403724945,0.453344271915,0.320349310779,0.0726809816758,0.0845558503043,1.46088615681,0.135953395571,0.118948749884,1.7361978124,1.84831698952,0.0762627037351,5.81615097731,2.00417890434,6.01590923964,2.09244399698,0.0842779317287,2.27271764673,0.233456070592,6.48176549381,2.39268672382,2.85310360223,0.0751991261486,0.075912772665,3.17454532384,7.02988933901,0.392089988922,7.55714191829,7.96919833584,8.77574754788,12.1596611483
2016-04-10,0.161891292956,0.0150420630215,0.117874969597,0.213770919158,0.414279122184,0.202145988209,0.0141594817569,0.0181398029238,0.122747861341,0.0103817178407,0.00648962846418,0.0185303009001,0.294044255914,0.015177102518,0.300821058171,0.253039635785,0.010458171306,0.249602765115,0.531713618325,0.00461557121897,0.0094997577645,0.00951303728685,0.0871061380515,0.131355986279,0.00409382126968,0.114781520788,0.0138527156105,0.211460139242,0.00558356685093,0.0858790503883,0.0042627029738,0.00660300797015,0.00771960723917,0.0049972437022,0.140989290696,0.00389735074659,0.0057216230321,0.350897592121,0.00669042171789,0.573105207372,0.0194888146728,0.00446465985116,0.219667472511,0.0320469220359,0.00579491858972,0.250413641222,0.256640997878,0.309628320699,0.00671419675652,0.476421194647,0.493315259154,1.20210183344,0.238550444993,0.701093790802,0.00365544089173,0.186997673366,0.00351301903228,0.103283429936,1.71173026529,0.206502953546,0.0360505673476,0.0207887601619,0.501917839432,0.509286021625,0.00364234701945,0.17866712474,0.21054794911,0.128154554391,0.0126933077563,0.520031019135,0.528836729393,0.675537241729,0.0860195640282,0.00701889217796,0.690486737711,1.96840487514,0.701824395535,0.189738078074,2.22775990027,0.0573943621343,0.0689724029715,0.00436736930023,0.0158411469016,2.7244472555,0.00495609937906,2.89888709468,3.24825818099,0.719336092792,0.377967605115,0.0853627481126,0.0928403428162,1.14145693177,0.0220274400581,0.683132500917,3.87540564417,0.0320752680468,0.120472414818,4.1188000187,0.0813659873182,0.0864709413943,0.0907489626885,0.794037752424,0.27742092538,1.1142409391,0.117566225168,0.0905809641741,0.129987514729,5.39238440116,0.0783883008768,0.224854264592,0.422363326675,0.303700541158,0.0690801917466,0.0801860817192,1.38421939527,0.128927507295,0.113055651976,1.64597090201,1.75245118751,0.0724655555017,5.49392140197,1.90025836892,5.68329838329,1.98396200342,0.0801619081437,2.15506330366,0.222054169881,6.12486449859,2.2690894511,2.70680378388,0.0713386446147,0.0721329735818,3.0122401794,6.63714183388,0.371349520126,7.13712406871,7.52744584818,8.28961429396,11.500560809
2016-04-11,0.153166840182,0.0135016528167,0.111522543345,0.203282677985,0.392505963858,0.191946965995,0.0127440356819,0.0162823446597,0.116276215134,0.00932172545872,0.00582510939152,0.0166383055292,0.278809341702,0.0136758048132,0.284609847605,0.23940319872,0.0094157713634,0.235424317282,0.503651981298,0.00416494221108,0.00855289507983,0.00853884429659,0.082711394945,0.125047662593,0.00369413338755,0.107635236699,0.0124499085317,0.200351749658,0.00503118920057,0.0817630866776,0.00384652357815,0.0059362667421,0.00692915124992,0.00450296492951,0.133727952937,0.00350268608452,0.00516440305904,0.332558553454,0.00600534673614,0.542268921665,0.0175665558422,0.00401965912141,0.208594781926,0.0288985751469,0.00523055459252,0.235484290135,0.241105174575,0.293563574579,0.006043715978,0.449801702779,0.465028782246,1.13820765338,0.226208384508,0.66341078421,0.00329388254422,0.177602065244,0.00315829101388,0.0977173769756,1.62082165772,0.195788547371,0.0323758568867,0.0186680768615,0.47278929536,0.479428695523,0.00327347218551,0.169458870632,0.199795262274,0.121505361944,0.0114173535767,0.489102923232,0.497037658925,0.63591182356,0.0815862291929,0.00631798616851,0.649345191654,1.86366985676,0.659550673551,0.180152573674,2.10959551389,0.0515429239096,0.0619518700473,0.00392016953949,0.0142190755262,2.58032434963,0.00444861378228,2.74547920681,3.07672353794,0.675309732855,0.35839212696,0.0809729147013,0.0880988824737,1.07567482279,0.0197719165971,0.647972149288,3.670890862,0.0287972563488,0.114386179957,3.90168652925,0.0772105050193,0.0776783723784,0.0865194180955,0.753213338012,0.263362554767,1.05720860838,0.111896873493,0.0813721566881,0.123805612439,5.10263331046,0.0743570896278,0.214157808358,0.394699965967,0.28835720849,0.0657489193206,0.076157085354,1.3136221716,0.122449521772,0.107603656499,1.56282333238,1.66409318103,0.0689540075977,5.19896335775,1.80447376463,5.37877303645,1.88397166188,0.0763497110705,2.04660539371,0.211493921956,5.79795976171,2.15513339232,2.57183681716,0.0677773018629,0.068637475351,2.86247176376,6.27808518309,0.352264120039,6.75292553579,7.12324252421,7.84476826529,10.8961041483
2016-04-12,0.145150715607,0.0121693906268,0.105685867061,0.1935716392,0.372458008281,0.182524594758,0.0115154463883,0.0146758518555,0.110318951235,0.00840455288667,0.00525037524257,0.0150012335625,0.264764979239,0.0123706938782,0.269714784336,0.226873882344,0.00851059408253,0.222497547332,0.477823836815,0.00377246041666,0.00773067727596,0.00769628825785,0.0786513030454,0.119197152104,0.00334601931498,0.10118494806,0.011234617001,0.190137352502,0.00455100268166,0.0779452446682,0.00348404638431,0.00535840309759,0.00624549463656,0.00407327233243,0.127048979233,0.00316077640016,0.00467891070769,0.315664700158,0.00541283342371,0.513977674241,0.015894802604,0.00363323795319,0.198375823542,0.0261589442697,0.00473883855702,0.221944228371,0.227036708121,0.278755846618,0.00546165787849,0.425504713084,0.43928214976,1.07947785493,0.214829421576,0.62882491096,0.00297956783042,0.168919023088,0.00285084870811,0.0926032273984,1.53723659451,0.185912527575,0.029195482561,0.0168328925962,0.446309530019,0.452315375407,0.00295390926307,0.160966465305,0.189871090017,0.115376450793,0.0103107558861,0.461059762971,0.468237332086,0.599941355586,0.0774975418794,0.00570951508576,0.612061570077,1.76738047396,0.621284186295,0.171297904717,2.00092554405,0.046478791617,0.0558744847901,0.0035333913157,0.0128161644075,2.44774149238,0.00400969530784,2.60435634163,2.9188922815,0.635522263276,0.340345748346,0.0769236175671,0.0837227682029,1.01582291143,0.0178211399481,0.615541748112,3.48269532097,0.0259613194718,0.108763983516,3.70187585522,0.0733752194014,0.0700658261166,0.0825879897166,0.715555310413,0.250379286504,1.00458078696,0.106640637158,0.0733990155664,0.118068122509,4.83665166941,0.0706385982181,0.204230700585,0.369874137403,0.274183745927,0.0626603938127,0.0724336556816,1.24845821981,0.11646283505,0.102548949063,1.4860189831,1.58246365936,0.0656995582663,4.92817759999,1.71598088789,5.09914942677,1.79159201891,0.0728115618842,1.9463911556,0.20169283334,5.49766845836,2.04982161127,2.44703844603,0.0644843739687,0.0653979053724,2.72395567439,5.94881778826,0.334658857056,6.40042462437,6.75228427435,7.43648114833,10.3401948845
2016-04-13,0.137766979194,0.0110108100135,0.100309646665,0.184561536354,0.353954597019,0.17380061181,0.0104434618598,0.0132787718837,0.104822033342,0.00760661679958,0.004750560193,0.0135769900405,0.251788132497,0.0112303176531,0.255994766191,0.215332992585,0.00772048363332,0.210671896405,0.453994192623,0.00342891719394,0.00701297949826,0.00696357205714,0.074892140374,0.113760431078,0.00304131145304,0.0953387247644,0.0101761137186,0.180720101891,0.00413143267798,0.0743969096562,0.00316676666364,0.00485489205528,0.00565095466095,0.00369781246719,0.120888376261,0.00286297706047,0.00425381317526,0.300065503417,0.00489755630505,0.487948515566,0.0144335005769,0.00329593827834,0.188922036767,0.0237629193951,0.00430829215687,0.209617820578,0.214247628676,0.265075106471,0.00495372082759,0.40325347186,0.415763837118,1.02535519911,0.204314186062,0.596994016403,0.00270492343686,0.160877031626,0.00258296436937,0.0878925323255,1.4601897542,0.176788166908,0.0264279390656,0.0152360997328,0.422149723712,0.427601976378,0.002675577137,0.153116324976,0.180690998398,0.109714001029,0.00934595093775,0.435534703378,0.442050670003,0.567164926153,0.0737180749068,0.00517852838567,0.578141648588,1.67863115189,0.586506559774,0.163100347541,1.90073612113,0.0420721314031,0.0505849446746,0.00319703067265,0.0115961271864,2.32547174322,0.00362799128963,2.47421258331,2.77331177536,0.599417757625,0.323670553155,0.0731799250735,0.0796747668125,0.96117141607,0.0161246531899,0.585561001802,3.3090920888,0.0234943931709,0.103559015152,3.51753954324,0.0698274983186,0.0634391838194,0.0789268093821,0.68073889583,0.238362349051,0.955907568529,0.101757624883,0.0664583032753,0.11273268869,4.59182575064,0.0672007480491,0.19499956992,0.347492266606,0.261062138284,0.0597911747772,0.0689851244904,1.18817438418,0.110918138285,0.0978531656688,1.41491721602,1.50688424027,0.0626772667342,4.67890918504,1.63404482707,4.84169902631,1.70605614933,0.0695213422612,1.85359099864,0.192578550582,5.221088855,1.95228583704,2.33139381807,0.0614330793333,0.0623894359544,2.59557192389,5.64601058863,0.31838185975,6.07610057485,6.4108919372,7.06071060393,9.82759777713
2016-04-14,0.167125442754,0.106239111873,0.121686210585,0.214190614704,0.424050035024,0.202591180902,0.0983440369768,0.122062211243,0.1229001007,0.0763795859637,0.0436692045732,0.136337547597,0.292434223563,0.0952210647515,0.310545868368,0.261220432923,0.0683596560242,0.38947312043,0.543391018899,0.0282509518123,0.0620920771347,0.0671854983633,0.0872980155995,0.131921841944,0.0250571544125,0.275347811716,0.100371674892,0.259602109728,0.0358516463874,0.0868228873621,0.0260914459995,0.0465484108981,0.0519421041375,0.0322937238395,0.193776329541,0.0282373242159,0.0348377861599,0.358548447419,0.045018468729,0.743398935683,0.121611892854,0.029181094938,0.252090002049,0.198479467152,0.0352851111561,0.500133175149,0.538050203901,0.31568014769,0.044586063664,0.79082655011,0.897941451086,1.38723049254,0.244388158748,0.839316529108,0.0236219279189,0.188022205137,0.0247651593686,0.106622814648,1.91169358404,0.21053943437,0.259966944082,0.146750278575,0.95136957178,0.998983086196,0.0237545286862,0.180533757832,0.213725428683,0.130659427934,0.0879061313913,1.0691962446,1.12610125306,1.35654984191,0.086918263163,0.0466088096905,1.46326079562,2.17662824399,1.5385476869,0.190752106617,2.44227458789,0.410629857608,0.492249349048,0.0293859090086,0.106589913208,2.94979161244,0.0333481519808,3.12912241462,3.48532211395,1.65739353776,0.385162589171,0.0861259923451,0.0942414928686,2.08392470384,0.148215425212,0.694932923678,4.12514400559,0.21464978102,0.121116259914,4.37251323321,0.0825939813481,0.616398880029,0.09125084171,0.807511965273,0.279697558258,1.13022619155,0.11728808485,0.643203561465,0.128503493746,6.5911481419,0.0790892365229,0.225038869615,1.15570882178,0.305323470861,0.0689166602093,0.0806253816316,1.40168383304,0.129633854098,0.112787831796,1.66382209739,1.77034375602,0.0716489764518,6.69353482723,1.91896071918,6.883923894,2.00312292472,0.0792470341995,2.17394801918,0.219519398017,7.32813171855,2.28769526965,2.72044429574,0.0706070098945,0.0713199938188,3.02243762751,8.57283253708,0.368940592121,9.07242487165,9.46012386699,10.3598265359,13.5787597402
2016-04-15,0.185408529762,0.0902982072606,0.134998552187,0.2305709392,0.464517215831,0.218640720258,0.0801370102049,0.115998824596,0.136658071119,0.0642607765583,0.041499924925,0.114705093166,0.319922467988,0.0762531294761,0.344517698145,0.289796982331,0.0555155658573,0.402272307159,0.596907355376,0.0224895417637,0.0504257425462,0.0571046294186,0.0942137596006,0.141931945557,0.0199470914929,0.246644458158,0.0853042761698,0.264024971161,0.0293400591227,0.0937192787966,0.0207704218744,0.040114694777,0.0493620358863,0.0261640823261,0.192552066899,0.0239985202389,0.0277136838159,0.39317784169,0.0427822502688,0.757971627747,0.0972619089932,0.0236983613032,0.261204769449,0.158453248855,0.0280694795594,0.455930597506,0.486093842083,0.344681933196,0.0371449370867,0.747844603297,0.834086271575,1.46324388793,0.267447449274,0.896606183498,0.01913830365,0.203197094868,0.0213422351247,0.11828716983,2.04186300019,0.229882353484,0.220452378227,0.125210129942,0.87685509978,0.915431231928,0.0212950553792,0.196079243353,0.232488095216,0.142663272353,0.0739620847862,0.972448491365,1.01855242293,1.24111607027,0.0944026754711,0.0388301287995,1.33064616539,2.3357329334,1.39336823511,0.206234025627,2.62649171262,0.34903436219,0.419372807213,0.0279262679353,0.101295321159,3.18302593879,0.0316916564741,3.38104355854,3.76996759897,1.49265052504,0.420368929347,0.093441184674,0.102515018833,1.95591011433,0.140853189857,0.757333766354,4.47160929017,0.201991931314,0.130946371488,4.74120401796,0.0898450208273,0.525993019581,0.0979865253219,0.879796213754,0.302943125731,1.22922775454,0.125765570376,0.550022420075,0.136957906345,6.84420072406,0.0858068527913,0.241444641833,1.07287752616,0.330104981013,0.0738979161083,0.0871326144498,1.52259412614,0.140096460556,0.120940101765,1.80413238734,1.91867034587,0.0766898458517,6.95522236353,2.07928202104,7.16106394237,2.17023691375,0.0844607826291,2.35410734522,0.233961846361,7.64162412109,2.47606998689,2.93826331354,0.0761846696715,0.0763377439724,3.26150363243,8.81052353712,0.402421550795,9.35024365417,9.77274336904,10.7339842165,14.2064316796
2016-04-16,0.155337820797,0.0251231834814,0.11310347853,0.19705109964,0.389711958245,0.186204613119,0.0210360012812,0.037834732384,0.118593169686,0.0173493062549,0.0135357739335,0.0309679636177,0.276372782631,0.0201650295853,0.288642640309,0.242796159109,0.0147558145748,0.262823554397,0.502378994819,0.00595640808717,0.0134031564584,0.0158881009593,0.0802369921164,0.121466411442,0.00528305506819,0.120214149559,0.0235508725727,0.198224666646,0.00795494139575,0.079962672527,0.00550107018195,0.0113943920461,0.0161003306692,0.00697028758939,0.135191009509,0.0066256138743,0.00735252401294,0.331092806146,0.0139541340434,0.550534819886,0.0257292745492,0.00629906882482,0.205190185742,0.0419357917532,0.00744683714858,0.249035563716,0.25703796865,0.29015521926,0.0102175928672,0.46237300848,0.48527820651,1.14223124095,0.224703877754,0.690403212962,0.00509861792575,0.172862992986,0.00606217056819,0.099102533052,1.62756111241,0.193515718717,0.0606730025818,0.035039788915,0.496641115371,0.506918190352,0.00652283830984,0.165895686326,0.196487548176,0.120094690275,0.0203822369542,0.522074070104,0.534356481216,0.677684435305,0.0798707358197,0.010681183824,0.701984746705,1.87378708471,0.719238036107,0.175341819717,2.11812131814,0.0966705582883,0.116649912916,0.0091086835096,0.0330392463593,2.58677549696,0.0103367794582,2.7530184084,3.08041689489,0.746485231321,0.354028247917,0.0791372031102,0.0866404349636,1.13843215615,0.0459417415774,0.638814194467,3.67140795424,0.0652235430176,0.111331636235,3.8987559862,0.0759323331,0.146729977821,0.0841050057317,0.74231315591,0.257113541299,1.03897518622,0.107942713475,0.154090361754,0.118291397988,5.16100596227,0.0726714225671,0.207232964952,0.494154939813,0.280656939442,0.0634254265785,0.0741249278471,1.28854670272,0.119182112832,0.103800901061,1.52988793483,1.6278864611,0.0662288896324,5.25509020434,1.76452116832,5.43009828191,1.84189776269,0.072949423966,1.99930664819,0.202074438986,5.83839103725,2.10399072452,2.50316430315,0.0658061527438,0.0659247377558,2.78231203416,6.41548711429,0.34763201076,6.87720389201,7.24217524893,7.98839641231,10.95254484
2016-04-17,0.136025116091,0.0122537302291,0.0990415271006,0.176442182726,0.344314770518,0.166274565328,0.011206357383,0.0155641279435,0.103692505188,0.00854955988832,0.00556820149127,0.0152604332761,0.2442857729,0.0114616596061,0.252757224819,0.212610193492,0.00806790821976,0.208035138633,0.442988575946,0.00345475011911,0.00732843177741,0.00774947007381,0.0716491049408,0.108898091087,0.00306421215695,0.0933189749626,0.0114295369088,0.173246227373,0.0043059185924,0.0715493558074,0.00319063897346,0.00543587591073,0.00662334064606,0.00384075156299,0.116327066518,0.00321554506436,0.0042761842473,0.29236865527,0.00574038285263,0.474414245432,0.0146889631386,0.00344416130682,0.180956495436,0.0240887566713,0.00433099551131,0.202496737257,0.207150890937,0.256993364755,0.00529014925515,0.388191633065,0.40104637971,0.997184704832,0.198774297924,0.584840296179,0.00280945247164,0.154260676748,0.00289205996939,0.0867813370655,1.42393255365,0.171398409429,0.0296016297217,0.0169846273583,0.407535235151,0.413198156092,0.0029736045268,0.147446432777,0.174537484418,0.106369015663,0.0102232629877,0.421486509365,0.428254341987,0.548985807436,0.0709883026824,0.00553019541,0.561134290563,1.63957141747,0.570067223288,0.156397318768,1.85568014525,0.0470431795631,0.05657467787,0.00374713748594,0.013591603552,2.26952111511,0.00425231130805,2.41559006055,2.70557016374,0.584006363573,0.313670044285,0.0703860308667,0.0769614708652,0.932364489153,0.0188994017844,0.566641756142,3.22731630244,0.0272841401857,0.0993029914686,3.42892645419,0.0674495665739,0.0709806879325,0.0755824206763,0.658578405318,0.229057884622,0.92292888575,0.0969491708194,0.0743361058181,0.106699248324,4.47095726235,0.0646351732527,0.186170277199,0.34723800882,0.250333158534,0.0569657524796,0.066147994727,1.14564331097,0.106356438475,0.0932290360436,1.36225135224,1.45006966611,0.059526747618,4.55467540221,1.57200055436,4.71077497913,1.64105028931,0.0658007320727,1.78194470888,0.182271951861,5.07476906611,1.87597037304,2.23539553111,0.0587666294146,0.0592533098966,2.48629389805,5.49607582521,0.307953633322,5.90810038846,6.23163865479,6.86664818244,9.51591815138
2016-04-18,0.123534135022,0.0103153053464,0.0899466121279,0.16271523828,0.31457442289,0.153015096619,0.0095933566822,0.0126847505134,0.0941212749067,0.00720859458705,0.00453807249468,0.0128668374577,0.223309158712,0.00992621247667,0.229547375135,0.193086642791,0.00694007024694,0.188076138791,0.404206955745,0.0030043886017,0.00630398877594,0.00652360072729,0.0659355788781,0.100535547373,0.00266476350267,0.0845485785075,0.00961973812568,0.159077924272,0.00370113958223,0.0659787876422,0.00277470426237,0.00456370847328,0.00539804579898,0.00331013507362,0.106921102849,0.00270639390717,0.00372107498187,0.267053391517,0.00467841878047,0.433336666942,0.0127328066749,0.00296270638565,0.166609177092,0.0209072254742,0.00376876200157,0.184476844159,0.188526823351,0.235207998495,0.00451047565558,0.355209310813,0.366322217007,0.910952733104,0.18179175005,0.531857861768,0.00242131937852,0.14191223612,0.0024280401135,0.0788122957532,1.29962561582,0.156868669191,0.0249245752838,0.0142871515186,0.371950728521,0.376831307078,0.00247707366032,0.13525198126,0.16007035775,0.097352065705,0.00866247865797,0.383961367367,0.38979419604,0.500501079462,0.0651172579948,0.00471514788212,0.510778189822,1.49547868837,0.518394579595,0.14382279582,1.6931039447,0.039595338683,0.0475975477068,0.00305393361712,0.0110771918319,2.07111170243,0.00346564290137,2.20407799568,2.46947644608,0.530251020003,0.287147407246,0.0645951857352,0.0705821411096,0.849798158077,0.0154030614126,0.519150593978,2.94592740701,0.0223201944214,0.0913189085391,3.13059349887,0.0618586427147,0.059696742849,0.0699112535833,0.60346661365,0.210475305458,0.846409401441,0.0895968871095,0.0624918741043,0.0988835992861,4.08076129671,0.0593174121288,0.172112514685,0.310940554691,0.230205581146,0.0526456355707,0.0608528124319,1.05129576654,0.0978426035845,0.0861587523028,1.25140952143,1.33243798072,0.0550327182736,4.15761667231,1.44460829937,4.30116562243,1.50813056682,0.0609809566465,1.63801742087,0.168920746732,4.63577256659,1.72491444964,2.05761392055,0.0540927825721,0.0547798714018,2.28957002957,5.01489110807,0.281933139897,5.39392854769,5.69026971992,6.26850913406,8.70844322667
2016-04-19,0.114741094476,0.0093286205995,0.0835442433836,0.152737892582,0.293346213316,0.143393429194,0.00871046448953,0.0114312650608,0.0874300620219,0.00651922823858,0.00408962572019,0.011636345685,0.208364402157,0.0090394811097,0.213208733668,0.179343005935,0.00630954749642,0.1749397884,0.376620379096,0.00274040873515,0.00573126412381,0.00589961058938,0.0617895847168,0.0944614770257,0.00243062578063,0.0787062188197,0.00870486291701,0.148923544298,0.00336695676756,0.0619525256185,0.00253090427939,0.00413043463573,0.00486462939375,0.00301206405684,0.100270469424,0.00244900937515,0.00339510896807,0.249021343024,0.00421610918738,0.404383822591,0.011599475632,0.00269354313481,0.156281093083,0.0190556433061,0.00343861438277,0.172077414417,0.175772615866,0.219609539902,0.00409536027251,0.332120597377,0.342239516291,0.84976935831,0.169669644652,0.495321826905,0.00220328647859,0.13297119974,0.0021975248851,0.0732024836379,1.21149291185,0.146465300218,0.0225446994888,0.0129233856558,0.347370416491,0.351811514833,0.00224086658167,0.126464722252,0.14967401258,0.0908958750113,0.00785249831273,0.358293944327,0.363601539104,0.467315960827,0.0608866138462,0.00428119750336,0.476621301853,1.39341555359,0.483536732228,0.134719720255,1.57784959691,0.0358152776906,0.0430577676113,0.00275215545884,0.00998257762077,1.93033338042,0.0031231781128,2.05403319875,2.30183103165,0.494294799591,0.268149278715,0.06041735498,0.065997841866,0.793080903639,0.0138809781236,0.485084099952,2.74600177821,0.0201279424799,0.0855389909045,2.91850888842,0.0578409074495,0.0540056509694,0.0657895771772,0.563923800792,0.197052464835,0.791398189839,0.0842295371421,0.0565342457537,0.0931307431062,3.80530296597,0.0554808933065,0.161868414962,0.288614882045,0.215634636871,0.0494918413334,0.0570187748417,0.983375933061,0.0916780620091,0.0809972642652,1.17148139409,1.24756781644,0.0517436667943,3.87720451636,1.3526708807,4.01166769129,1.41219092175,0.0574332747696,1.53407252391,0.159093345356,4.32501358384,1.61576511386,1.92884877805,0.0507074875832,0.0515058878843,2.14694157462,4.67753973715,0.263332271902,5.03269198597,5.30957116899,5.84850245056,8.13660625845
2016-04-20,0.108015556276,0.00851399193726,0.0786472654524,0.144875036674,0.276899492223,0.135825634996,0.00797094059286,0.0104250750913,0.0823416495223,0.00594926486947,0.00372965175126,0.0106189871355,0.196801037216,0.00828911391852,0.200711754535,0.168830893567,0.00577917900257,0.164726367151,0.355314096246,0.0025162000821,0.00524951149858,0.0053844290477,0.0585286053935,0.0896755456356,0.00223176310249,0.0740202074149,0.00794974115338,0.14090329656,0.00308607748907,0.0587933591102,0.00232383538862,0.00377364045492,0.0044364469797,0.00276093018192,0.0949999390367,0.00223656804246,0.00311809896671,0.235074830131,0.00384500622228,0.381752965332,0.0106396613321,0.00246713364827,0.14812250406,0.0174857907222,0.00315805138977,0.162152939754,0.165546646595,0.207488421639,0.0037489263503,0.31373058163,0.323009753893,0.802167638357,0.160274878793,0.46709198359,0.00201958682202,0.125951305865,0.00200769915426,0.0689117062374,1.14317081212,0.138381152299,0.0205795039101,0.0117982363162,0.327718997382,0.331789819347,0.0020477079958,0.119597440944,0.141567089171,0.0858789546372,0.00718014869752,0.337727466273,0.342592535461,0.440749122027,0.0575803473541,0.00391904456831,0.449248820076,1.31443686947,0.455579265068,0.127574481555,1.48864926741,0.0326949419597,0.0393118147546,0.00250991279432,0.00910391294968,1.82139206658,0.00284827614938,1.93797294241,2.17209383611,0.465422590559,0.253380586166,0.0571488570698,0.0624230750288,0.747983869542,0.0126591770325,0.458565313251,2.59129019995,0.0183626480831,0.0810021848429,2.7543301676,0.0547079400833,0.0493112304767,0.0625385143375,0.533134664306,0.186537125383,0.748487679747,0.0799825863507,0.0516218648305,0.0885459647382,3.59085467376,0.052479421424,0.153772944584,0.270765640989,0.204197543973,0.0469963806662,0.0540085521818,0.930330449153,0.0868380860559,0.0769132019035,1.10895531471,1.18114227032,0.0491358564515,3.65887862827,1.28069661031,3.78621014544,1.3370743784,0.0546059268872,1.45264533434,0.151261331941,4.08287762061,1.53021963201,1.82771028926,0.0480484165156,0.0489100242519,2.03481119393,4.41420312443,0.248895111944,4.75060215185,5.01236141233,5.52086491992,7.68956449945
