,ppt,tmean,tdmean,tmin,tmax,pet
1985-01-01,0.0,4.5960001945495605,-3.430000066757202,-2.246000051498413,11.4399995803833,0.10888135144343099
1985-01-02,0.0,5.644000053405762,-5.119999885559082,-2.821000099182129,14.109999656677246,0.12727678336603507
1985-01-03,0.0,4.830000400543213,-4.510000228881836,-2.191999912261963,11.85200023651123,0.11237460804743267
1985-01-04,0.0,5.3560004234313965,-2.7899999618530273,-2.2929999828338623,13.005999565124512,0.120565732402555
1985-01-05,0.0,6.246000289916992,-2.4200000762939453,0.4169999957084656,12.07699966430664,0.10983428192997476
1985-01-06,0.0,6.688000202178955,-1.090000033378601,1.8930000066757202,11.484000205993652,0.10196992112284939
1985-01-07,0.5389999866485596,6.6610002517700195,1.149999976158142,1.2389999628067017,12.083999633789062,0.10890264123980944
1985-01-08,0.47800002098083494,5.883000373840332,2.049999952316284,1.4910000562667847,10.276000022888184,0.09544181745084965
1985-01-09,0.4730000019073487,5.902000427246094,1.3300000429153442,1.4420000314712524,10.36299991607666,0.09683245281402802
1985-01-10,0.36799998283386226,5.459000110626221,1.1799999475479126,0.20499999821186066,10.713000297546387,0.10377481400271116
1985-01-11,0.0,5.4160003662109375,-0.7200000286102295,-0.36500000953674316,11.197999954223633,0.10936694629497597
1985-01-12,0.0,5.935000419616699,-2.819999933242798,0.04500000178813934,11.826000213623047,0.11362507550899656
1985-01-13,0.0,4.7860002517700195,-5.929999828338623,-1.937000036239624,11.51099967956543,0.11633151367438706
1985-01-14,0.0,4.267000198364258,-4.619999885559082,-2.921999931335449,11.456000328063965,0.11837471388423552
1985-01-15,0.0,5.208000183105469,-1.7300000190734863,-1.5509999990463257,11.968999862670898,0.12057840673237337
1985-01-16,0.0,7.100000381469727,-2.299999952316284,-0.02800000086426735,14.229000091552734,0.13503527668544887
1985-01-17,0.0,9.694000244140625,-2.7699999809265137,0.7020000219345093,18.68600082397461,0.1687868935349935
1985-01-18,0.0,7.603000164031982,-2.1600000858306885,-0.04699999839067459,15.253999710083008,0.14501584238125326
1985-01-19,0.0,7.140000343322754,-3.180000066757202,0.2160000056028366,14.065999984741211,0.1365810888710863
1985-01-20,0.0,6.904000282287598,-1.9700000286102295,0.3619999885559082,13.446999549865723,0.1326186296396744
1985-01-21,0.0,7.52500057220459,0.949999988079071,0.32600000500679016,14.725000381469727,0.1438554547709269
1985-01-22,0.0,6.674000263214111,-2.240000009536743,-0.43700000643730164,13.78600025177002,0.13939505131001023
1985-01-23,0.0,5.1060004234313965,-3.5899999141693115,-1.9570000171661377,12.170999526977539,0.1312033432646123
1985-01-24,0.0,5.0410003662109375,-4.039999961853027,-1.8289999961853027,11.911999702453613,0.1302138463671594
1985-01-25,0.0,5.7330002784729,-2.259999990463257,0.14499999582767487,11.321999549865723,0.12212823728503072
1985-01-26,0.0,5.525000095367432,-2.240000009536743,0.46299999952316284,10.58899974822998,0.11631144051594873
1985-01-27,0.0,4.961000442504883,-1.25,-1.5670000314712524,11.48900032043457,0.13011966250091236
1985-01-28,0.39800000190734863,6.320000171661377,-1.340000033378601,-0.19900000095367432,12.84000015258789,0.13914459775825264
1985-01-29,0.0,4.615000247955322,-1.2699999809265137,-1.4149999618530273,10.645000457763672,0.12558915047836255
1985-01-30,0.0,4.771000385284424,-3.0899999141693115,-2.7639999389648438,12.307000160217285,0.14278531088321372
1985-01-31,0.0,4.871000289916992,-7.400000095367432,-2.2939999103546143,12.03600025177002,0.1412613547794816
1985-02-01,0.0,4.289000034332275,-4.960000038146973,-3.009999990463257,11.588000297546387,0.14033401697530834
1985-02-02,0.11600000858306883,1.8850001096725464,-4.5,-4.0960001945495605,7.868000030517578,0.1143836755245482
1985-02-03,0.0,3.2100000381469727,-3.7300000190734863,-2.5850000381469727,9.005999565124512,0.12141254974252833
1985-02-04,0.0,2.7860000133514404,-2.190000057220459,-3.9119999408721924,9.484000205993652,0.12922801438439094
1985-02-05,0.0,3.3480000495910645,-7.360000133514404,-3.7170000076293945,10.413999557495117,0.13778542892256251
1985-02-06,0.0,4.64300012588501,-4.349999904632568,-2.368000030517578,11.654999732971191,0.14720641565827336
1985-02-07,2.3049999237060548,4.941000461578369,-0.6700000166893005,-0.13300000131130219,10.015999794006348,0.12824748180893777
1985-02-08,12.480000305175782,5.184000015258789,3.819999933242798,1.4520000219345093,8.916000366210938,0.11234739536752111
1985-02-09,1.777000045776367,3.244000196456909,-0.6000000238418579,-2.489000082015991,8.977999687194824,0.12886871361994234
1985-02-10,0.25099999904632564,2.954000234603882,-2.0799999237060547,-2.8519999980926514,8.760000228881836,0.12927317636371896
1985-02-11,0.0,4.077000141143799,-3.3499999046325684,-2.4739999771118164,10.628999710083008,0.1463182134099389
1985-02-12,0.6809999942779541,6.1670002937316895,-0.33000001311302185,2.3340001106262207,10.0,0.12393850814879244
1985-02-13,0.12799999713897706,9.447000503540039,4.28000020980835,3.171999931335449,15.723999977111816,0.18225290517516324
1985-02-14,0.0,9.689000129699707,2.2100000381469727,1.2899999618530273,18.089000701904297,0.21502886815558847
1985-02-15,0.0,10.191000938415527,2.8399999141693115,2.430999994277954,17.95199966430664,0.21275238516822292
1985-02-16,0.0,10.395000457763672,2.5799999237060547,2.565000057220459,18.22599983215332,0.21761005542046535
1985-02-17,0.0,10.131000518798828,1.6299999952316284,2.1679999828338623,18.094999313354492,0.21976074172704063
1985-02-18,0.0,10.065000534057617,1.2300000190734863,0.6949999928474426,19.43600082397461,0.2404074645100392
1985-02-19,0.0,8.576000213623047,1.090000033378601,0.5519999861717224,16.60099983215332,0.21287048623165244
1985-02-20,0.0,7.033000469207764,1.4600000381469727,-1.0049999952316284,15.071000099182129,0.20276024225925485
1985-02-21,0.0,7.830000400543213,-3.880000114440918,-0.2849999964237213,15.946999549865723,0.21255499276784398
1985-02-22,0.0,10.407000541687012,1.4199999570846558,1.6080000400543213,19.207000732421875,0.24620547415681493
1985-02-23,0.0,12.09000015258789,1.4299999475479126,4.598999977111816,19.582000732421875,0.24331468864071973
1985-02-24,0.0,11.547000885009766,2.2100000381469727,2.630000114440918,20.464000701904297,0.26342779453824716
1985-02-25,0.0,11.718000411987305,3.2799999713897705,2.638000011444092,20.799999237060547,0.27024345510345127
1985-02-26,0.0,9.278000831604004,-0.5400000214576721,0.8460000157356262,17.711000442504883,0.24142924944814062
1985-02-27,0.0,9.57800006866455,-1.2899999618530273,1.4559999704360962,17.700000762939453,0.24210351529866375
1985-02-28,0.0,11.85300064086914,-1.5099999904632568,1.5360000133514404,22.17099952697754,0.29865789321561637
1985-03-01,0.0,10.069000244140625,-1.1799999475479126,-0.11800000071525574,20.256000518798828,0.2818310560585913
1985-03-02,0.0,6.491000175476074,-0.1599999964237213,0.7229999899864197,12.260000228881836,0.18677631040087678
1985-03-03,0.0,4.429000377655029,-7.420000076293945,-2.674999952316284,11.534000396728516,0.19164845342446193
1985-03-04,0.6929999828338623,6.086000442504883,-4.670000076293945,-1.9270000457763672,14.100000381469727,0.2209624805654558
1985-03-05,0.640999984741211,4.141000270843506,-2.619999885559082,-0.9459999799728394,9.229999542236328,0.1633840509368031
1985-03-06,1.6079999923706054,1.343000054359436,-1.149999976158142,-1.6349999904632568,4.322999954223633,0.11018178050473712
1985-03-07,1.5920000076293945,2.0510001182556152,-0.6100000143051147,-1.2860000133514404,5.389999866485596,0.1221638903775754
1985-03-08,0.21500000953674317,3.4810001850128174,-1.0199999809265137,-1.3739999532699585,8.336000442504883,0.159523074129182
1985-03-09,0.19800000190734865,5.295000076293945,-1.840000033378601,-1.503000020980835,12.093000411987305,0.20688578372399768
1985-03-10,1.2579999923706053,8.947999954223633,1.3600000143051147,3.122999906539917,14.77400016784668,0.22399066666095857
1985-03-11,0.7039999961853027,8.749000549316406,4.050000190734863,3.0239999294281006,14.475000381469727,0.22255660031530383
1985-03-12,0.0,8.579000473022461,2.890000104904175,1.972000002861023,15.187000274658203,0.23984951032388074
1985-03-13,0.0,7.342000484466553,2.75,-0.16099999845027924,14.845999717712402,0.24594152542802689
1985-03-14,0.0,9.452000617980957,0.6200000047683716,0.13500000536441803,18.770999908447266,0.29988796355592606
1985-03-15,0.0,10.214000701904297,0.8799999952316284,1.309999942779541,19.118999481201172,0.3041855768085144
1985-03-16,0.0,10.375000953674316,2.5999999046325684,2.236999988555908,18.513999938964844,0.29519822825476594
1985-03-17,0.0,7.543000221252441,2.569999933242798,1.61899995803833,13.468999862670898,0.2286427881771358
1985-03-18,0.09199999570846557,9.0600004196167,2.6500000953674316,1.9570000171661377,16.163999557495117,0.2677523562703617
1985-03-19,0.0,10.218000411987305,3.259999990463257,2.1760001182556152,18.260000228881836,0.29984966511665
1985-03-20,0.0,9.941000938415527,3.0999999046325684,1.503999948501587,18.378000259399414,0.30679675703683335
1985-03-21,0.0,8.925000190734863,2.5199999809265137,0.25099998712539673,17.600000381469727,0.3023299365221218
1985-03-22,0.0,5.617000102996826,-4.730000019073486,-1.503000020980835,12.73799991607666,0.24209743400146921
1985-03-23,0.0,7.529000282287598,-0.75,0.3970000147819519,14.661999702453613,0.26433855856664507
1985-03-24,2.13799991607666,7.254000186920166,2.569999933242798,0.6850000023841858,13.824000358581543,0.2530682823363385
1985-03-25,0.6579999923706055,4.941000461578369,-0.15000000596046448,-1.7139999866485596,11.597000122070312,0.23314273466018132
1985-03-26,0.5710000038146973,4.427000045776367,-4.460000038146973,-1.3350000381469727,10.189000129699707,0.21378203045805583
1985-03-27,5.361999893188477,2.254000186920166,-0.10000000149011612,-0.5910000205039978,5.10099983215332,0.13666516819795832
