,ppt,tmean,tdmean,tmin,tmax,pet
1985-01-01,0.0,5.822000503540039,-3.319999933242798,-0.6079999804496765,12.253000259399414,0.11186046198898587
1985-01-02,0.0,6.4810004234313965,-4.710000038146973,-1.0609999895095825,14.02400016784668,0.12502148617245706
1985-01-03,0.0,5.572000026702881,-4.079999923706055,-0.5360000133514404,11.680000305175781,0.1087573639205029
1985-01-04,0.0,6.591000080108643,-2.9000000953674316,-0.4399999976158142,13.62399959564209,0.1223384850114267
1985-01-05,0.0,7.502000331878662,-2.5799999237060547,1.937999963760376,13.067999839782715,0.11344570130341824
1985-01-06,0.0,7.3510003089904785,-0.7900000214576721,2.9749999046325684,11.72700023651123,0.1005135268686052
1985-01-07,0.24899997711181643,6.371000289916992,0.9300000071525574,1.6480000019073486,11.095999717712402,0.1009092879881143
1985-01-08,0.26900000572204585,5.2820000648498535,1.7999999523162842,0.8820000290870667,9.682000160217285,0.09352997967041685
1985-01-09,0.13400001525878902,5.451000213623047,0.8600000143051147,1.3279999494552612,9.574000358581543,0.09174548691140734
1985-01-10,0.04699997901916503,5.439000129699707,1.0,0.20999999344348907,10.668999671936035,0.10391598534753628
1985-01-11,0.0,5.520000457763672,-0.6899999976158142,0.003000000026077032,11.038999557495117,0.10781098078908442
1985-01-12,0.0,6.844000339508057,-2.190000057220459,1.3769999742507935,12.312000274658203,0.11417351630217343
1985-01-13,0.0,5.633000373840332,-4.739999771118164,-1.0509999990463257,12.317000389099121,0.12087221929153069
1985-01-14,0.0,3.998000144958496,-3.6600000858306885,-2.0299999713897705,10.027000427246094,0.10755327965792087
1985-01-15,0.0,5.385000228881836,-1.8300000429153442,-0.20999999344348907,10.980999946594238,0.11103226900231675
1985-01-16,0.0,7.1660003662109375,-2.180000066757202,0.8840000033378601,13.449000358581543,0.12765955558191516
1985-01-17,0.0,10.443000793457031,-2.509999990463257,2.6510000228881836,18.236000061035156,0.16210437301839548
1985-01-18,0.0,7.957000255584717,-2.559999942779541,1.0460000038146973,14.869999885559082,0.14035850238386322
1985-01-19,0.0,7.877000331878662,-3.7200000286102295,1.2389999628067017,14.515999794006348,0.13826185384218576
1985-01-20,0.0,6.994000434875488,-2.509999990463257,1.0470000505447388,12.942000389099121,0.1274384907963235
1985-01-21,0.0,6.729000091552734,1.2799999713897705,0.11599999666213989,13.343999862670898,0.13410384074724704
1985-01-22,0.0,6.344000339508057,-2.0899999141693115,-0.44699999690055847,13.135000228881836,0.13493461131547818
1985-01-23,0.0,4.880000114440918,-3.109999895095825,-1.1670000553131104,10.928999900817871,0.12069418529366738
1985-01-24,0.0,4.210999965667725,-3.7300000190734863,-2.0179998874664307,10.440999984741211,0.11996725508153361
1985-01-25,0.0,5.0970001220703125,-2.609999895095825,0.32199999690055847,9.873000144958496,0.11028305699929045
1985-01-26,0.0,5.235000133514404,-2.2699999809265137,0.5680000185966492,9.902000427246094,0.1107170436628276
1985-01-27,0.0,5.133000373840332,-1.2899999618530273,-1.1069999933242798,11.37399959564209,0.12868363379385436
1985-01-28,0.14800000190734863,6.127000331878662,-1.7300000190734863,0.42500001192092896,11.829999923706055,0.129590923291357
1985-01-29,0.0,4.180000305175781,-1.5399999618530273,-1.4789999723434448,9.84000015258789,0.11976325798360052
1985-01-30,0.0,4.565999984741211,-3.4700000286102295,-2.252000093460083,11.385000228881836,0.13509579225199622
1985-01-31,0.0,4.650000095367432,-7.730000019073486,-1.8910000324249268,11.192000389099121,0.13415661734210518
1985-02-01,0.0,3.324000120162964,-3.3299999237060547,-3.5369999408721924,10.185999870300293,0.13059705325111634
1985-02-02,0.0,1.846000075340271,-3.240000009536743,-3.5360000133514404,7.228000164031982,0.10867352761060207
1985-02-03,0.0,3.499000072479248,-3.190000057220459,-1.9919999837875366,8.991000175476074,0.12023999430994477
1985-02-04,0.0,2.9640002250671387,-1.9700000286102295,-3.3429999351501465,9.27299976348877,0.12694069689271975
1985-02-05,0.0,3.1060001850128174,-6.289999961853027,-3.6040000915527344,9.817000389099121,0.13320560758720798
1985-02-06,0.0,4.539000034332275,-3.869999885559082,-1.659000039100647,10.73799991607666,0.13824154841460137
1985-02-07,2.202000045776367,5.324000358581543,0.3700000047683716,1.1690000295639038,9.479000091552734,0.1184027916246186
1985-02-08,12.18499984741211,5.12000036239624,4.300000190734863,1.6360000371932983,8.604000091552734,0.10861021046767386
1985-02-09,1.9250000000000003,3.1130001544952393,-0.4699999988079071,-2.694000005722046,8.92199993133545,0.1293209579273112
1985-02-10,0.0,3.5300002098083496,-2.049999952316284,-2.2699999809265137,9.331999778747559,0.13323549497714757
1985-02-11,0.0,4.333000183105469,-3.190000057220459,-1.6970000267028809,10.364999771118164,0.14248343588507636
1985-02-12,0.39200000762939446,6.77400016784668,-0.11999999731779099,1.9359999895095825,11.612000465393066,0.14321905123829798
1985-02-13,0.0,9.57300090789795,4.909999847412109,3.555000066757202,15.592000007629395,0.17985782083071344
1985-02-14,0.0,9.339000701904297,3.059999942779541,2.0309998989105225,16.648000717163086,0.19863112599511368
1985-02-15,0.0,9.929000854492188,3.1600000858306885,2.7920000553131104,17.066999435424805,0.20273392561653653
1985-02-16,0.0,10.726000785827637,2.9100000858306885,3.561000108718872,17.89299964904785,0.21124149640620468
1985-02-17,0.0,10.604000091552734,2.049999952316284,3.453000068664551,17.756000518798828,0.21240145082183495
1985-02-18,0.0,10.034000396728516,1.7200000286102295,1.3799999952316284,18.68899917602539,0.23144716632656293
1985-02-19,0.0,8.410000801086426,1.559999942779541,1.3049999475479126,15.515000343322754,0.19960639524867227
1985-02-20,0.0,6.699000358581543,1.7100000381469727,-0.6079999804496765,14.006999969482422,0.19125834939591047
1985-02-21,0.0,9.06100082397461,-2.5799999237060547,1.440999984741211,16.68199920654297,0.21644816338280845
